invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I118759,C681877,Male,48,Toys,3,107.52,Credit Card,2022-12-14,322.56
I162939,C106207,Male,40,Food & Beverage,2,10.46,Cash,2021-08-10,20.92
I880228,C972262,Female,24,Shoes,5,3000.85,Cash,2021-08-07,15004.25
I987037,C140283,Male,58,Clothing,5,1500.4,Credit Card,2022-11-20,7502.0
I159802,C159098,Male,39,Clothing,2,600.16,Credit Card,2023-01-26,1200.32
I276340,C216195,Female,48,Cosmetics,3,121.98,Credit Card,2022-01-10,365.94
I257643,C764341,Female,67,Toys,4,143.36,Cash,2021-12-05,573.44
I143507,C836827,Male,25,Clothing,1,300.08,Cash,2022-07-30,300.08
I398655,C336577,Female,32,Toys,2,71.68,Cash,2021-05-17,143.36
I140020,C597081,Female,23,Food & Beverage,4,20.92,Debit Card,2022-12-09,83.68
I115961,C257850,Male,39,Clothing,1,300.08,Debit Card,2022-07-15,300.08
I946465,C272930,Male,20,Cosmetics,4,162.64,Credit Card,2021-02-03,650.56
I109529,C238438,Female,22,Shoes,4,2400.68,Debit Card,2022-09-21,9602.72
I604335,C765491,Male,33,Clothing,2,600.16,Credit Card,2022-02-16,1200.32
I276766,C454464,Male,21,Books,4,60.6,Cash,2021-05-07,242.4
I146656,C312014,Male,54,Toys,5,179.2,Cash,2022-01-10,896.0
I307139,C282823,Male,39,Shoes,1,600.17,Cash,2022-12-15,600.17
I846132,C577990,Male,38,Books,1,15.15,Credit Card,2023-01-29,15.15
I132650,C288679,Male,28,Souvenir,2,23.46,Cash,2021-04-20,46.92
I187418,C897356,Male,51,Books,1,15.15,Credit Card,2022-07-13,15.15
I336058,C330856,Male,66,Clothing,2,600.16,Credit Card,2021-11-22,1200.32
I297010,C226148,Male,58,Technology,3,3150.0,Cash,2021-08-11,9450.0
I210912,C612842,Female,65,Cosmetics,4,162.64,Cash,2021-11-12,650.56
I605263,C247664,Male,43,Toys,5,179.2,Credit Card,2022-08-24,896.0
I106640,C136989,Male,58,Clothing,1,300.08,Cash,2022-06-17,300.08
I102092,C172569,Female,21,Shoes,5,3000.85,Cash,2022-11-16,15004.25
I158037,C281524,Female,65,Shoes,1,600.17,Cash,2021-05-18,600.17
I472800,C302609,Male,20,Clothing,3,900.24,Credit Card,2021-08-09,2700.7200000000003
I300121,C222017,Female,62,Toys,2,71.68,Cash,2021-12-29,143.36
I267076,C225292,Male,32,Food & Beverage,5,26.15,Credit Card,2022-07-16,130.75
I285651,C293552,Female,43,Clothing,4,1200.32,Cash,2022-08-10,4801.28
I581934,C322774,Male,32,Food & Beverage,1,5.23,Cash,2021-03-04,5.23
I635864,C220432,Female,33,Technology,4,4200.0,Credit Card,2021-02-01,16800.0
I290067,C295220,Female,19,Souvenir,4,46.92,Credit Card,2021-01-05,187.68
I297738,C128520,Male,21,Food & Beverage,1,5.23,Credit Card,2021-12-07,5.23
I100508,C249896,Female,20,Clothing,3,900.24,Debit Card,2021-03-24,2700.7200000000003
I160294,C185677,Female,56,Books,4,60.6,Credit Card,2021-03-04,242.4
I275786,C297961,Male,69,Technology,1,1050.0,Debit Card,2022-12-15,1050.0
I220977,C173112,Female,61,Clothing,1,300.08,Debit Card,2021-09-26,300.08
I236424,C257237,Male,65,Clothing,1,300.08,Credit Card,2022-11-11,300.08
I196962,C540000,Male,19,Souvenir,5,58.65,Credit Card,2022-07-16,293.25
I778700,C119768,Female,68,Toys,4,143.36,Cash,2021-12-03,573.44
I667549,C833049,Female,20,Souvenir,3,35.19,Cash,2022-03-21,105.57
I205813,C109712,Male,62,Technology,2,2100.0,Cash,2022-09-01,4200.0
I322575,C250467,Female,21,Clothing,5,1500.4,Credit Card,2022-10-12,7502.0
I496831,C763529,Male,50,Technology,3,3150.0,Debit Card,2022-04-16,9450.0
I211348,C286479,Male,21,Technology,4,4200.0,Credit Card,2021-07-19,16800.0
I232721,C250201,Male,33,Food & Beverage,1,5.23,Cash,2021-09-16,5.23
I278250,C360950,Male,39,Books,2,30.3,Cash,2023-01-26,60.6
I255558,C309963,Male,67,Cosmetics,3,121.98,Credit Card,2021-02-25,365.94
I916943,C908054,Male,66,Clothing,3,900.24,Cash,2022-04-07,2700.7200000000003
I391655,C372447,Female,42,Food & Beverage,5,26.15,Credit Card,2022-10-23,130.75
I702665,C184711,Female,47,Souvenir,4,46.92,Credit Card,2022-07-25,187.68
I105068,C528006,Female,36,Toys,2,71.68,Debit Card,2021-02-10,143.36
I826462,C137736,Male,40,Souvenir,1,11.73,Credit Card,2022-12-17,11.73
I217416,C323144,Female,32,Clothing,1,300.08,Cash,2022-08-19,300.08
I294969,C146101,Female,61,Clothing,3,900.24,Credit Card,2022-10-13,2700.7200000000003
I645389,C278305,Female,54,Clothing,3,900.24,Credit Card,2022-08-29,2700.7200000000003
I239477,C330487,Male,23,Shoes,5,3000.85,Credit Card,2021-02-26,15004.25
I322005,C693991,Male,52,Food & Beverage,2,10.46,Cash,2022-01-21,20.92
I209299,C432660,Male,58,Cosmetics,2,81.32,Cash,2021-12-26,162.64
I981169,C325487,Female,41,Clothing,3,900.24,Debit Card,2021-03-04,2700.7200000000003
I100900,C221280,Male,20,Food & Beverage,5,26.15,Cash,2021-08-22,130.75
I161724,C436360,Male,53,Toys,1,35.84,Credit Card,2021-10-27,35.84
I340065,C220404,Male,55,Clothing,2,600.16,Cash,2023-01-09,1200.32
I118726,C331823,Male,23,Clothing,3,900.24,Cash,2022-12-23,2700.7200000000003
I176841,C197766,Female,32,Souvenir,2,23.46,Debit Card,2021-05-08,46.92
I217350,C156588,Female,60,Clothing,2,600.16,Cash,2021-08-21,1200.32
I313999,C277855,Female,69,Cosmetics,2,81.32,Debit Card,2022-09-27,162.64
I206302,C263111,Female,28,Toys,5,179.2,Credit Card,2022-07-02,896.0
I423126,C235660,Male,40,Cosmetics,4,162.64,Debit Card,2022-06-28,650.56
I338792,C920377,Male,68,Clothing,1,300.08,Debit Card,2021-11-28,300.08
I270737,C102156,Male,31,Books,5,75.75,Debit Card,2022-04-12,378.75
I991669,C275003,Female,55,Clothing,2,600.16,Debit Card,2022-08-14,1200.32
I253503,C238709,Female,28,Clothing,5,1500.4,Cash,2023-02-14,7502.0
I326695,C128512,Female,23,Cosmetics,1,40.66,Credit Card,2021-07-08,40.66
I223669,C180133,Female,30,Food & Beverage,5,26.15,Debit Card,2022-10-06,130.75
I323304,C816484,Male,44,Clothing,5,1500.4,Credit Card,2021-12-29,7502.0
I786380,C449243,Male,19,Cosmetics,1,40.66,Cash,2022-12-30,40.66
I108696,C236634,Female,69,Clothing,2,600.16,Debit Card,2021-06-16,1200.32
I245417,C187521,Female,43,Toys,3,107.52,Credit Card,2022-05-28,322.56
I263972,C223682,Female,67,Clothing,3,900.24,Credit Card,2022-02-07,2700.7200000000003
I121835,C111260,Female,63,Clothing,5,1500.4,Debit Card,2022-06-03,7502.0
I293505,C975064,Female,46,Food & Beverage,3,15.69,Cash,2022-05-21,47.07
I445042,C154988,Male,22,Toys,5,179.2,Cash,2022-08-03,896.0
I310997,C209415,Male,67,Food & Beverage,5,26.15,Cash,2022-04-14,130.75
I306839,C177789,Female,36,Clothing,2,600.16,Debit Card,2021-08-31,1200.32
I320197,C259766,Male,44,Food & Beverage,2,10.46,Debit Card,2021-01-06,20.92
I442440,C151692,Female,18,Food & Beverage,3,15.69,Credit Card,2022-05-19,47.07
I239382,C647918,Female,35,Clothing,4,1200.32,Credit Card,2021-06-19,4801.28
I202372,C131608,Female,41,Food & Beverage,2,10.46,Debit Card,2023-01-07,20.92
I700932,C147632,Male,46,Food & Beverage,3,15.69,Credit Card,2021-07-21,47.07
I998073,C246878,Female,50,Books,5,75.75,Credit Card,2022-10-13,378.75
I224495,C329778,Female,50,Souvenir,1,11.73,Debit Card,2021-02-14,11.73
I322939,C226717,Female,63,Clothing,1,300.08,Credit Card,2021-05-29,300.08
I280380,C294236,Female,28,Food & Beverage,1,5.23,Cash,2021-07-15,5.23
I212018,C331406,Female,62,Clothing,1,300.08,Cash,2021-10-12,300.08
I535620,C313260,Female,37,Clothing,5,1500.4,Cash,2023-02-05,7502.0
I259421,C334165,Male,47,Clothing,1,300.08,Cash,2022-11-06,300.08
I625810,C169910,Male,33,Cosmetics,1,40.66,Cash,2022-05-22,40.66
I207623,C984717,Female,45,Clothing,2,600.16,Credit Card,2022-06-15,1200.32
I276485,C125906,Female,56,Clothing,2,600.16,Cash,2022-06-15,1200.32
I236470,C299393,Female,42,Clothing,5,1500.4,Cash,2022-03-11,7502.0
I687546,C104027,Female,18,Food & Beverage,2,10.46,Cash,2022-07-22,20.92
I200462,C688793,Male,48,Toys,3,107.52,Cash,2021-07-24,322.56
I165245,C956067,Female,60,Clothing,3,900.24,Credit Card,2021-08-01,2700.7200000000003
I964052,C766030,Female,33,Clothing,1,300.08,Cash,2022-05-25,300.08
I279926,C756217,Female,51,Cosmetics,4,162.64,Debit Card,2023-01-15,650.56
I164949,C200990,Female,39,Clothing,5,1500.4,Cash,2023-01-03,7502.0
I300416,C178855,Female,33,Clothing,2,600.16,Cash,2021-06-18,1200.32
I897204,C286648,Female,32,Clothing,4,1200.32,Credit Card,2022-09-18,4801.28
I260657,C139507,Male,32,Toys,2,71.68,Credit Card,2022-11-02,143.36
I268608,C931827,Female,48,Food & Beverage,2,10.46,Credit Card,2022-08-22,20.92
I245769,C401773,Female,31,Food & Beverage,2,10.46,Credit Card,2022-09-12,20.92
I268703,C384427,Female,19,Souvenir,5,58.65,Credit Card,2022-12-08,293.25
I970733,C315153,Male,44,Food & Beverage,4,20.92,Credit Card,2022-07-12,83.68
I193664,C317428,Male,35,Clothing,3,900.24,Credit Card,2021-07-19,2700.7200000000003
I304983,C302137,Female,37,Food & Beverage,5,26.15,Credit Card,2021-11-13,130.75
I659874,C162199,Female,62,Food & Beverage,2,10.46,Credit Card,2021-01-15,20.92
I252079,C331574,Female,27,Clothing,3,900.24,Credit Card,2022-05-19,2700.7200000000003
I325656,C118320,Female,61,Clothing,1,300.08,Credit Card,2021-03-25,300.08
I635964,C672262,Female,66,Clothing,5,1500.4,Credit Card,2021-11-06,7502.0
I811888,C294634,Female,31,Clothing,5,1500.4,Cash,2022-11-18,7502.0
I574021,C166100,Male,63,Technology,1,1050.0,Credit Card,2022-02-20,1050.0
I628225,C276153,Male,43,Food & Beverage,4,20.92,Debit Card,2022-01-18,83.68
I709593,C274596,Female,49,Clothing,4,1200.32,Credit Card,2022-10-10,4801.28
I289683,C277880,Male,55,Clothing,5,1500.4,Credit Card,2021-02-16,7502.0
I188494,C181894,Female,57,Clothing,1,300.08,Cash,2022-12-31,300.08
I137031,C186626,Male,35,Food & Beverage,3,15.69,Cash,2023-03-05,47.07
I218464,C755863,Female,39,Shoes,5,3000.85,Credit Card,2022-04-02,15004.25
I510689,C149449,Female,35,Clothing,5,1500.4,Cash,2021-12-06,7502.0
I168339,C316042,Male,26,Clothing,4,1200.32,Credit Card,2023-02-03,4801.28
I288265,C305601,Male,23,Clothing,1,300.08,Debit Card,2021-09-30,300.08
I129682,C113133,Male,34,Cosmetics,5,203.3,Debit Card,2021-08-19,1016.5
I176869,C386313,Male,39,Clothing,4,1200.32,Cash,2022-07-29,4801.28
I926588,C291693,Male,66,Cosmetics,5,203.3,Cash,2021-12-10,1016.5
I155933,C271329,Male,63,Clothing,5,1500.4,Cash,2021-03-04,7502.0
I877076,C106728,Female,30,Toys,2,71.68,Debit Card,2021-05-04,143.36
I334915,C176522,Female,19,Clothing,5,1500.4,Credit Card,2021-01-18,7502.0
I895929,C239280,Male,59,Clothing,5,1500.4,Cash,2021-05-26,7502.0
I177625,C307215,Female,58,Clothing,1,300.08,Cash,2021-05-20,300.08
I187557,C102956,Male,25,Toys,5,179.2,Cash,2021-11-28,896.0
I256622,C122241,Male,69,Clothing,3,900.24,Cash,2021-12-28,2700.7200000000003
I214346,C180690,Female,64,Clothing,5,1500.4,Debit Card,2021-10-28,7502.0
I701921,C141272,Female,30,Clothing,5,1500.4,Cash,2022-09-19,7502.0
I739920,C256990,Male,57,Clothing,3,900.24,Credit Card,2021-04-24,2700.7200000000003
I102015,C127328,Female,18,Clothing,3,900.24,Cash,2022-01-23,2700.7200000000003
I201382,C279567,Female,39,Cosmetics,3,121.98,Credit Card,2022-01-28,365.94
I992694,C293305,Female,25,Shoes,1,600.17,Credit Card,2021-04-26,600.17
I221756,C323829,Female,61,Souvenir,5,58.65,Credit Card,2021-08-21,293.25
I317518,C276740,Female,68,Toys,4,143.36,Cash,2022-01-20,573.44
I307580,C962213,Male,39,Clothing,4,1200.32,Debit Card,2022-11-14,4801.28
I266289,C945002,Male,63,Shoes,2,1200.34,Credit Card,2022-02-13,2400.68
I300002,C239658,Female,24,Clothing,5,1500.4,Credit Card,2022-07-19,7502.0
I770179,C956971,Male,63,Food & Beverage,2,10.46,Cash,2023-02-19,20.92
I238047,C730017,Female,63,Clothing,5,1500.4,Debit Card,2021-11-26,7502.0
I314830,C211130,Female,66,Technology,4,4200.0,Credit Card,2022-10-12,16800.0
I131407,C153935,Female,66,Cosmetics,4,162.64,Credit Card,2022-11-23,650.56
I131655,C679780,Female,67,Clothing,2,600.16,Cash,2022-04-04,1200.32
I231704,C106025,Female,19,Cosmetics,4,162.64,Cash,2021-09-26,650.56
I181252,C858842,Female,30,Books,5,75.75,Credit Card,2022-06-16,378.75
I403698,C335719,Female,46,Souvenir,3,35.19,Debit Card,2022-06-17,105.57
I368596,C701327,Female,40,Clothing,1,300.08,Cash,2021-08-21,300.08
I860700,C304588,Female,55,Cosmetics,1,40.66,Cash,2022-05-10,40.66
I571405,C443062,Male,51,Shoes,2,1200.34,Debit Card,2022-08-05,2400.68
I954214,C452820,Female,40,Clothing,3,900.24,Cash,2021-06-29,2700.7200000000003
I914679,C207757,Female,63,Clothing,5,1500.4,Cash,2022-02-12,7502.0
I167945,C333438,Female,58,Cosmetics,2,81.32,Cash,2021-09-19,162.64
I173269,C173911,Male,64,Souvenir,5,58.65,Credit Card,2022-07-04,293.25
I956470,C261729,Female,56,Toys,5,179.2,Credit Card,2022-08-20,896.0
I198689,C796742,Female,57,Cosmetics,3,121.98,Debit Card,2021-12-11,365.94
I269487,C152773,Female,57,Clothing,5,1500.4,Cash,2021-11-23,7502.0
I416202,C253212,Female,24,Clothing,5,1500.4,Cash,2021-12-11,7502.0
I190179,C101407,Male,48,Shoes,4,2400.68,Cash,2022-04-16,9602.72
I133308,C961817,Male,58,Food & Beverage,1,5.23,Debit Card,2022-08-09,5.23
I288764,C464022,Female,67,Clothing,3,900.24,Cash,2022-09-28,2700.7200000000003
I714421,C702161,Male,68,Cosmetics,1,40.66,Credit Card,2021-11-25,40.66
I520164,C356072,Male,33,Food & Beverage,4,20.92,Credit Card,2022-07-23,83.68
I183047,C319767,Male,55,Clothing,4,1200.32,Cash,2022-02-19,4801.28
I217486,C537110,Female,44,Food & Beverage,1,5.23,Credit Card,2022-02-14,5.23
I467213,C507318,Male,51,Clothing,1,300.08,Debit Card,2022-01-15,300.08
I220254,C150486,Female,25,Clothing,2,600.16,Cash,2021-06-30,1200.32
I987236,C166427,Female,37,Food & Beverage,2,10.46,Credit Card,2021-04-29,20.92
I186600,C294810,Male,68,Clothing,5,1500.4,Cash,2022-10-17,7502.0
I304655,C290272,Female,38,Toys,3,107.52,Debit Card,2021-04-13,322.56
I717644,C297540,Male,43,Food & Beverage,5,26.15,Cash,2023-02-13,130.75
I246702,C202236,Female,42,Shoes,3,1800.51,Credit Card,2021-11-07,5401.53
I573681,C772125,Female,47,Technology,5,5250.0,Cash,2022-07-30,26250.0
I140405,C302340,Female,25,Technology,4,4200.0,Cash,2021-06-08,16800.0
I303080,C421689,Male,34,Cosmetics,5,203.3,Cash,2022-06-24,1016.5
I161761,C706169,Female,64,Shoes,3,1800.51,Debit Card,2022-10-29,5401.53
I249963,C588227,Female,65,Cosmetics,3,121.98,Cash,2022-02-15,365.94
I275998,C207228,Male,67,Cosmetics,5,203.3,Credit Card,2021-09-12,1016.5
I734690,C138416,Male,44,Food & Beverage,3,15.69,Cash,2022-01-14,47.07
I269994,C149818,Female,25,Clothing,5,1500.4,Credit Card,2021-11-05,7502.0
I146749,C178104,Female,69,Cosmetics,3,121.98,Cash,2021-05-21,365.94
I177852,C187320,Female,33,Toys,4,143.36,Credit Card,2022-11-02,573.44
I160279,C331760,Male,60,Food & Beverage,4,20.92,Cash,2022-11-13,83.68
I127965,C226849,Male,58,Toys,4,143.36,Cash,2022-12-25,573.44
I173339,C137396,Female,25,Clothing,1,300.08,Credit Card,2022-04-16,300.08
I297886,C645708,Female,60,Clothing,4,1200.32,Cash,2021-09-12,4801.28
I538823,C357971,Female,36,Clothing,2,600.16,Credit Card,2021-12-02,1200.32
I159340,C157014,Female,61,Food & Beverage,3,15.69,Cash,2021-07-01,47.07
I334868,C302201,Male,51,Clothing,5,1500.4,Cash,2021-04-21,7502.0
I542535,C215216,Male,31,Clothing,1,300.08,Credit Card,2022-04-22,300.08
I108890,C179812,Female,18,Shoes,4,2400.68,Debit Card,2023-02-05,9602.72
I897300,C227636,Female,55,Shoes,4,2400.68,Cash,2021-08-30,9602.72
I260638,C815552,Male,29,Cosmetics,2,81.32,Debit Card,2023-03-02,162.64
I879039,C637976,Male,25,Food & Beverage,2,10.46,Credit Card,2021-08-19,20.92
I501551,C293770,Female,58,Cosmetics,5,203.3,Cash,2022-08-31,1016.5
I214757,C596385,Female,52,Shoes,2,1200.34,Cash,2021-02-23,2400.68
I326839,C555620,Female,18,Toys,4,143.36,Credit Card,2021-07-09,573.44
I281904,C488895,Female,51,Toys,4,143.36,Cash,2022-07-11,573.44
I592339,C196350,Female,30,Books,2,30.3,Cash,2022-10-20,60.6
I641408,C444962,Male,43,Clothing,4,1200.32,Debit Card,2021-04-16,4801.28
I937013,C100383,Female,27,Food & Beverage,1,5.23,Cash,2022-02-16,5.23
I231152,C117910,Female,32,Clothing,5,1500.4,Credit Card,2021-12-10,7502.0
I991529,C969038,Male,34,Shoes,2,1200.34,Cash,2021-07-19,2400.68
I808324,C344648,Male,46,Technology,1,1050.0,Credit Card,2021-11-16,1050.0
I297928,C961081,Female,23,Shoes,1,600.17,Credit Card,2022-05-01,600.17
I965453,C278222,Male,56,Books,2,30.3,Credit Card,2022-11-10,60.6
I215684,C794976,Female,23,Clothing,2,600.16,Cash,2021-05-07,1200.32
I258481,C443265,Male,21,Clothing,5,1500.4,Cash,2022-08-27,7502.0
I198077,C570505,Female,64,Clothing,5,1500.4,Cash,2021-07-02,7502.0
I575401,C322082,Female,25,Toys,3,107.52,Credit Card,2021-04-30,322.56
I220207,C104660,Female,64,Clothing,4,1200.32,Credit Card,2022-04-24,4801.28
I221186,C181314,Male,59,Cosmetics,5,203.3,Cash,2022-09-11,1016.5
I453216,C132563,Male,60,Shoes,2,1200.34,Cash,2023-02-11,2400.68
I286659,C598016,Male,52,Books,5,75.75,Credit Card,2022-10-25,378.75
I360501,C947601,Female,29,Food & Beverage,3,15.69,Cash,2022-11-26,47.07
I839300,C273006,Female,42,Clothing,4,1200.32,Cash,2021-03-30,4801.28
I187905,C262844,Male,37,Toys,4,143.36,Cash,2021-08-16,573.44
I959010,C703285,Male,57,Toys,2,71.68,Cash,2021-10-06,143.36
I197933,C219511,Female,68,Technology,2,2100.0,Credit Card,2021-12-29,4200.0
I136957,C310699,Female,56,Cosmetics,3,121.98,Credit Card,2021-02-05,365.94
I252818,C262796,Male,21,Food & Beverage,3,15.69,Cash,2021-10-04,47.07
I158780,C335944,Female,21,Cosmetics,5,203.3,Debit Card,2022-06-18,1016.5
I218312,C162562,Female,24,Cosmetics,1,40.66,Credit Card,2021-05-09,40.66
I136177,C228484,Male,51,Souvenir,5,58.65,Cash,2022-08-01,293.25
I283703,C421190,Male,50,Books,1,15.15,Debit Card,2022-10-12,15.15
I211135,C752083,Female,33,Toys,1,35.84,Credit Card,2022-06-09,35.84
I269685,C191760,Female,66,Souvenir,2,23.46,Debit Card,2022-05-30,46.92
I164010,C790224,Female,35,Cosmetics,5,203.3,Credit Card,2023-01-17,1016.5
I651608,C912285,Female,35,Clothing,4,1200.32,Debit Card,2021-05-27,4801.28
I974920,C340110,Male,18,Cosmetics,4,162.64,Cash,2022-03-24,650.56
I124302,C549015,Male,42,Shoes,5,3000.85,Cash,2021-06-01,15004.25
I278429,C314341,Female,69,Cosmetics,5,203.3,Debit Card,2021-07-30,1016.5
I541017,C175705,Female,30,Technology,2,2100.0,Debit Card,2021-10-15,4200.0
I192439,C227036,Female,51,Shoes,2,1200.34,Debit Card,2021-12-08,2400.68
I251919,C597872,Male,54,Shoes,3,1800.51,Cash,2022-02-18,5401.53
I157457,C183472,Female,46,Toys,3,107.52,Credit Card,2022-04-01,322.56
I349769,C964435,Male,32,Souvenir,5,58.65,Cash,2022-02-22,293.25
I431163,C277028,Male,34,Toys,4,143.36,Credit Card,2022-04-27,573.44
I904772,C220927,Female,36,Toys,1,35.84,Cash,2022-12-15,35.84
I798121,C326761,Male,24,Clothing,2,600.16,Debit Card,2021-12-31,1200.32
I246360,C209367,Female,54,Clothing,5,1500.4,Credit Card,2021-01-27,7502.0
I155147,C115704,Female,55,Clothing,4,1200.32,Credit Card,2023-01-25,4801.28
I200925,C439278,Female,24,Clothing,3,900.24,Cash,2021-12-04,2700.7200000000003
I669860,C178402,Female,55,Clothing,3,900.24,Cash,2023-02-22,2700.7200000000003
I583512,C286625,Female,52,Books,1,15.15,Credit Card,2021-08-02,15.15
I305361,C288429,Female,20,Food & Beverage,1,5.23,Cash,2021-01-29,5.23
I975905,C310117,Female,18,Toys,3,107.52,Credit Card,2021-04-13,322.56
I147626,C164031,Male,49,Cosmetics,1,40.66,Cash,2021-03-05,40.66
I243822,C234944,Male,44,Clothing,2,600.16,Credit Card,2021-03-26,1200.32
I230211,C323360,Male,27,Books,5,75.75,Credit Card,2021-04-20,378.75
I195478,C213136,Female,65,Food & Beverage,3,15.69,Credit Card,2022-12-04,47.07
I288095,C729191,Female,48,Clothing,4,1200.32,Debit Card,2021-07-30,4801.28
I278819,C317178,Female,30,Souvenir,3,35.19,Cash,2021-03-15,105.57
I131488,C127642,Female,41,Clothing,4,1200.32,Debit Card,2021-12-26,4801.28
I243470,C551387,Male,33,Food & Beverage,4,20.92,Cash,2021-02-07,83.68
I330457,C688240,Female,29,Clothing,5,1500.4,Credit Card,2022-02-05,7502.0
I255422,C213820,Male,21,Clothing,1,300.08,Credit Card,2023-03-05,300.08
I865190,C173085,Female,66,Shoes,3,1800.51,Credit Card,2021-08-02,5401.53
I272340,C191924,Female,66,Clothing,4,1200.32,Credit Card,2021-08-19,4801.28
I133738,C129294,Female,64,Clothing,4,1200.32,Cash,2022-08-05,4801.28
I349075,C867384,Female,46,Clothing,2,600.16,Cash,2021-05-21,1200.32
I314526,C386844,Female,46,Clothing,1,300.08,Credit Card,2022-09-30,300.08
I207967,C280900,Female,47,Cosmetics,5,203.3,Cash,2023-01-15,1016.5
I961753,C294345,Female,35,Books,5,75.75,Cash,2022-06-27,378.75
I316328,C189479,Male,19,Toys,1,35.84,Cash,2022-09-19,35.84
I215498,C109022,Male,27,Clothing,2,600.16,Credit Card,2021-11-15,1200.32
I621419,C130424,Male,24,Clothing,2,600.16,Credit Card,2021-10-21,1200.32
I228274,C574228,Male,67,Food & Beverage,4,20.92,Cash,2021-07-03,83.68
I340052,C179815,Female,64,Souvenir,3,35.19,Debit Card,2023-01-09,105.57
I309622,C221027,Female,49,Cosmetics,1,40.66,Credit Card,2022-11-06,40.66
I142188,C681240,Male,29,Shoes,4,2400.68,Cash,2021-09-24,9602.72
I161799,C179084,Female,33,Technology,1,1050.0,Cash,2022-12-22,1050.0
I163837,C338026,Female,53,Clothing,5,1500.4,Cash,2023-01-05,7502.0
I215695,C171932,Male,18,Cosmetics,4,162.64,Cash,2021-09-30,650.56
I216030,C478971,Male,58,Clothing,3,900.24,Credit Card,2022-02-21,2700.7200000000003
I855372,C952151,Female,67,Clothing,3,900.24,Cash,2021-11-12,2700.7200000000003
I194156,C292796,Male,59,Books,3,45.45,Cash,2022-11-08,136.35000000000002
I145100,C322283,Female,29,Books,3,45.45,Cash,2021-09-13,136.35000000000002
I311213,C200425,Female,23,Clothing,3,900.24,Cash,2021-08-04,2700.7200000000003
I262286,C197129,Male,46,Clothing,5,1500.4,Credit Card,2021-10-22,7502.0
I126357,C191955,Female,56,Clothing,1,300.08,Cash,2021-04-30,300.08
I552285,C932797,Female,29,Shoes,1,600.17,Cash,2022-03-19,600.17
I242034,C251880,Male,33,Toys,5,179.2,Cash,2021-06-22,896.0
I137936,C159888,Female,43,Technology,5,5250.0,Credit Card,2022-08-17,26250.0
I282991,C109824,Female,63,Souvenir,2,23.46,Cash,2022-06-13,46.92
I103988,C360097,Male,20,Clothing,4,1200.32,Debit Card,2022-11-29,4801.28
I136503,C439033,Female,61,Clothing,2,600.16,Cash,2021-08-20,1200.32
I321907,C190371,Female,21,Clothing,4,1200.32,Credit Card,2023-01-25,4801.28
I180703,C118647,Male,29,Technology,5,5250.0,Cash,2022-11-06,26250.0
I584534,C526091,Male,48,Clothing,1,300.08,Cash,2021-08-06,300.08
I369215,C259116,Female,57,Shoes,4,2400.68,Cash,2022-06-01,9602.72
I894741,C161988,Female,42,Clothing,2,600.16,Cash,2023-02-03,1200.32
I339393,C129832,Male,45,Cosmetics,2,81.32,Cash,2021-12-15,162.64
I166360,C221735,Male,39,Clothing,1,300.08,Cash,2022-12-05,300.08
I312785,C286984,Female,33,Clothing,3,900.24,Debit Card,2022-07-21,2700.7200000000003
I195805,C442392,Female,62,Clothing,5,1500.4,Credit Card,2022-02-16,7502.0
I369003,C178951,Male,55,Souvenir,3,35.19,Credit Card,2021-03-14,105.57
I955887,C335826,Female,19,Shoes,3,1800.51,Debit Card,2021-04-22,5401.53
I332665,C183073,Female,61,Clothing,1,300.08,Debit Card,2021-07-07,300.08
I394298,C243611,Female,37,Clothing,5,1500.4,Cash,2022-06-27,7502.0
I147686,C813027,Female,57,Shoes,1,600.17,Credit Card,2021-07-04,600.17
I409185,C572007,Female,34,Clothing,1,300.08,Credit Card,2022-10-11,300.08
I226077,C575699,Male,40,Shoes,4,2400.68,Debit Card,2022-04-18,9602.72
I336460,C141617,Female,40,Cosmetics,5,203.3,Credit Card,2021-12-10,1016.5
I308219,C315439,Female,64,Toys,5,179.2,Cash,2022-07-20,896.0
I339177,C208850,Female,49,Clothing,3,900.24,Credit Card,2022-08-09,2700.7200000000003
I834113,C315710,Female,62,Souvenir,3,35.19,Credit Card,2022-02-19,105.57
I269039,C127325,Female,56,Toys,3,107.52,Cash,2022-08-09,322.56
I960441,C276633,Male,43,Clothing,2,600.16,Credit Card,2022-09-02,1200.32
I268378,C306655,Female,43,Clothing,3,900.24,Debit Card,2021-04-10,2700.7200000000003
I181493,C103325,Female,43,Clothing,2,600.16,Cash,2022-06-28,1200.32
I204428,C314061,Female,67,Clothing,4,1200.32,Cash,2023-01-13,4801.28
I790117,C235532,Male,27,Souvenir,1,11.73,Debit Card,2021-10-05,11.73
I105726,C362981,Male,36,Toys,3,107.52,Credit Card,2022-12-14,322.56
I873992,C166104,Male,31,Clothing,3,900.24,Cash,2022-03-10,2700.7200000000003
I288356,C611142,Male,22,Cosmetics,4,162.64,Cash,2021-11-01,650.56
I309831,C192265,Female,51,Cosmetics,1,40.66,Cash,2021-11-28,40.66
I409550,C440430,Female,66,Shoes,3,1800.51,Cash,2021-10-06,5401.53
I304709,C200145,Male,64,Clothing,3,900.24,Cash,2022-06-02,2700.7200000000003
I231899,C637707,Male,18,Clothing,2,600.16,Credit Card,2022-01-25,1200.32
