invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I154383,C495101,Female,31,Clothing,1,300.08,Cash,2022-06-20,300.08
I312121,C235911,Male,29,Books,5,75.75,Debit Card,2022-06-23,378.75
I728975,C142731,Female,40,Cosmetics,3,121.98,Debit Card,2023-01-30,365.94
I222949,C266509,Male,21,Cosmetics,3,121.98,Credit Card,2022-03-01,365.94
I320292,C719378,Female,37,Books,3,45.45,Cash,2022-04-19,136.35000000000002
I504569,C287473,Male,62,Food & Beverage,2,10.46,Cash,2022-02-02,20.92
I224232,C321451,Male,43,Clothing,5,1500.4,Credit Card,2022-10-08,7502.0
I176525,C283293,Male,67,Books,4,60.6,Cash,2021-03-23,242.4
I433610,C596800,Male,62,Books,2,30.3,Cash,2021-05-11,60.6
I293300,C217474,Male,28,Clothing,4,1200.32,Credit Card,2022-11-04,4801.28
I214422,C114608,Female,18,Shoes,5,3000.85,Debit Card,2022-06-26,15004.25
I695389,C334573,Male,66,Shoes,2,1200.34,Debit Card,2023-02-12,2400.68
I309830,C257917,Male,56,Clothing,1,300.08,Credit Card,2022-04-09,300.08
I171137,C228252,Male,30,Clothing,3,900.24,Credit Card,2021-12-11,2700.7200000000003
I132821,C278845,Male,68,Cosmetics,1,40.66,Credit Card,2021-07-12,40.66
I984490,C284317,Female,65,Clothing,2,600.16,Cash,2021-03-01,1200.32
I185452,C196981,Female,40,Shoes,2,1200.34,Cash,2022-11-29,2400.68
I251080,C257222,Female,62,Clothing,3,900.24,Debit Card,2022-03-24,2700.7200000000003
I409837,C152279,Female,66,Toys,2,71.68,Cash,2021-03-29,143.36
I305261,C274478,Female,39,Cosmetics,3,121.98,Cash,2021-01-17,365.94
I164558,C208979,Male,47,Shoes,2,1200.34,Cash,2022-03-01,2400.68
I523042,C138374,Female,44,Clothing,3,900.24,Cash,2022-02-04,2700.7200000000003
I869987,C291225,Female,50,Clothing,2,600.16,Debit Card,2021-09-10,1200.32
I105961,C146396,Female,35,Technology,2,2100.0,Debit Card,2021-05-23,4200.0
I321476,C170288,Female,49,Cosmetics,5,203.3,Cash,2022-04-26,1016.5
I449393,C173533,Female,28,Cosmetics,2,81.32,Credit Card,2021-04-30,162.64
I185653,C698038,Male,31,Clothing,5,1500.4,Credit Card,2021-07-23,7502.0
I907828,C337281,Male,33,Food & Beverage,5,26.15,Credit Card,2023-02-04,130.75
I265451,C412145,Female,39,Cosmetics,2,81.32,Debit Card,2022-04-24,162.64
I546234,C157174,Female,43,Clothing,1,300.08,Credit Card,2021-01-28,300.08
I961031,C159554,Male,65,Clothing,2,600.16,Cash,2022-10-10,1200.32
I354689,C754222,Female,35,Cosmetics,5,203.3,Cash,2021-12-03,1016.5
I925599,C237650,Female,49,Clothing,4,1200.32,Credit Card,2022-06-28,4801.28
I273437,C218569,Female,32,Clothing,3,900.24,Cash,2021-09-07,2700.7200000000003
I327837,C116243,Female,46,Books,4,60.6,Debit Card,2021-10-15,242.4
I323382,C284994,Female,49,Souvenir,3,35.19,Debit Card,2022-05-24,105.57
I472497,C294875,Female,47,Food & Beverage,4,20.92,Cash,2021-02-24,83.68
I213399,C275592,Male,48,Clothing,1,300.08,Debit Card,2022-04-26,300.08
I196282,C830796,Male,18,Food & Beverage,5,26.15,Cash,2021-08-08,130.75
I281895,C618460,Female,21,Souvenir,5,58.65,Cash,2021-07-23,293.25
I157038,C729312,Male,34,Technology,2,2100.0,Credit Card,2022-04-19,4200.0
I664875,C461111,Female,55,Shoes,5,3000.85,Cash,2021-05-21,15004.25
I334146,C314910,Female,68,Cosmetics,5,203.3,Debit Card,2021-12-04,1016.5
I328505,C258449,Male,52,Food & Beverage,2,10.46,Credit Card,2022-09-19,20.92
I232841,C267315,Male,34,Food & Beverage,3,15.69,Cash,2022-08-21,47.07
I318794,C372935,Male,29,Clothing,5,1500.4,Cash,2022-05-05,7502.0
I586446,C485114,Female,35,Shoes,2,1200.34,Credit Card,2022-05-02,2400.68
I202176,C574010,Male,36,Cosmetics,2,81.32,Cash,2021-07-15,162.64
I196113,C854419,Male,49,Cosmetics,1,40.66,Cash,2021-07-11,40.66
I492171,C109394,Female,61,Clothing,1,300.08,Cash,2021-05-28,300.08
I180093,C588595,Male,69,Cosmetics,5,203.3,Debit Card,2021-04-05,1016.5
I237708,C180283,Male,33,Food & Beverage,1,5.23,Credit Card,2022-09-11,5.23
I169498,C338984,Male,25,Clothing,1,300.08,Credit Card,2022-07-18,300.08
I806222,C209766,Male,36,Clothing,1,300.08,Credit Card,2022-08-24,300.08
I297488,C241049,Female,65,Technology,3,3150.0,Cash,2022-01-22,9450.0
I273246,C969949,Female,42,Clothing,2,600.16,Cash,2021-12-13,1200.32
I872048,C111221,Male,52,Toys,3,107.52,Debit Card,2022-02-22,322.56
I447445,C315740,Female,60,Clothing,2,600.16,Debit Card,2022-10-26,1200.32
I299113,C292380,Male,46,Clothing,5,1500.4,Credit Card,2022-08-06,7502.0
I179173,C489253,Male,21,Cosmetics,2,81.32,Credit Card,2023-02-06,162.64
I216766,C176812,Male,56,Cosmetics,4,162.64,Debit Card,2021-01-06,650.56
I309935,C327070,Female,23,Clothing,5,1500.4,Credit Card,2022-07-27,7502.0
I263596,C652419,Female,38,Toys,1,35.84,Cash,2021-07-15,35.84
I138724,C196102,Male,65,Toys,5,179.2,Credit Card,2022-02-10,896.0
I268962,C204535,Male,60,Clothing,2,600.16,Credit Card,2022-11-11,1200.32
I625411,C603190,Female,30,Cosmetics,2,81.32,Cash,2022-09-22,162.64
I333899,C131202,Female,32,Food & Beverage,3,15.69,Credit Card,2021-09-05,47.07
I108111,C218896,Female,37,Cosmetics,3,121.98,Credit Card,2021-03-28,365.94
I135504,C815965,Female,42,Souvenir,3,35.19,Credit Card,2022-04-26,105.57
I820410,C599866,Female,19,Shoes,3,1800.51,Cash,2021-10-12,5401.53
I268198,C220438,Female,21,Cosmetics,2,81.32,Cash,2022-01-30,162.64
I636993,C330983,Female,25,Toys,4,143.36,Credit Card,2022-05-12,573.44
I825735,C109331,Female,27,Cosmetics,2,81.32,Debit Card,2023-01-02,162.64
I997814,C239688,Female,27,Souvenir,2,23.46,Cash,2021-06-14,46.92
I229532,C785729,Male,28,Food & Beverage,5,26.15,Cash,2022-10-16,130.75
I247552,C252010,Female,41,Food & Beverage,2,10.46,Cash,2021-06-12,20.92
I319840,C826146,Female,45,Clothing,3,900.24,Cash,2021-08-20,2700.7200000000003
I287900,C117319,Male,38,Toys,3,107.52,Cash,2023-01-12,322.56
I886478,C312488,Male,62,Clothing,3,900.24,Cash,2022-06-30,2700.7200000000003
I145719,C282350,Female,18,Food & Beverage,1,5.23,Debit Card,2023-02-11,5.23
I273807,C207542,Male,62,Clothing,4,1200.32,Cash,2021-03-01,4801.28
I991678,C301739,Female,44,Cosmetics,1,40.66,Cash,2022-02-10,40.66
I177012,C475214,Female,33,Clothing,5,1500.4,Credit Card,2022-04-20,7502.0
I796951,C134463,Male,60,Clothing,5,1500.4,Credit Card,2022-06-30,7502.0
I109048,C120396,Female,60,Clothing,2,600.16,Credit Card,2022-11-08,1200.32
I131414,C238348,Female,45,Clothing,4,1200.32,Cash,2021-11-30,4801.28
I111481,C294420,Male,47,Clothing,4,1200.32,Debit Card,2022-10-14,4801.28
I590846,C442760,Female,54,Cosmetics,4,162.64,Debit Card,2021-09-07,650.56
I308000,C220038,Male,69,Toys,4,143.36,Cash,2021-06-05,573.44
I338049,C258405,Male,57,Clothing,1,300.08,Credit Card,2022-02-19,300.08
I173092,C778080,Male,36,Toys,2,71.68,Debit Card,2022-09-24,143.36
I160098,C829066,Female,36,Clothing,4,1200.32,Cash,2022-09-01,4801.28
I296043,C914431,Male,55,Souvenir,1,11.73,Debit Card,2022-05-30,11.73
I654259,C169243,Female,48,Clothing,5,1500.4,Credit Card,2021-11-08,7502.0
I889044,C161414,Female,33,Clothing,1,300.08,Credit Card,2021-05-28,300.08
I113550,C379565,Male,49,Books,1,15.15,Cash,2021-05-12,15.15
I824436,C234974,Female,21,Clothing,2,600.16,Credit Card,2021-09-02,1200.32
I207201,C100525,Female,36,Clothing,2,600.16,Cash,2022-04-02,1200.32
I330750,C212848,Male,46,Shoes,2,1200.34,Debit Card,2022-10-28,2400.68
I657908,C185124,Female,63,Food & Beverage,4,20.92,Cash,2021-11-25,83.68
I201235,C574486,Female,66,Clothing,3,900.24,Cash,2022-01-27,2700.7200000000003
I255499,C241003,Male,62,Clothing,2,600.16,Credit Card,2023-01-20,1200.32
I404979,C165630,Female,41,Food & Beverage,5,26.15,Debit Card,2022-01-26,130.75
I216245,C702366,Female,42,Clothing,1,300.08,Cash,2022-05-14,300.08
I763964,C271686,Male,19,Food & Beverage,4,20.92,Cash,2021-03-22,83.68
I171608,C286081,Male,19,Clothing,2,600.16,Cash,2021-01-28,1200.32
I287776,C293931,Female,53,Cosmetics,4,162.64,Cash,2022-09-04,650.56
I362760,C684266,Male,47,Clothing,3,900.24,Cash,2022-01-25,2700.7200000000003
I175514,C155169,Male,55,Clothing,2,600.16,Cash,2022-04-16,1200.32
I705996,C169427,Female,27,Souvenir,5,58.65,Debit Card,2021-09-23,293.25
I228133,C270625,Male,49,Cosmetics,4,162.64,Cash,2021-10-20,650.56
I533959,C221440,Male,35,Food & Beverage,5,26.15,Debit Card,2021-04-08,130.75
I149928,C267291,Male,64,Clothing,1,300.08,Debit Card,2022-12-07,300.08
I115241,C107412,Female,55,Clothing,5,1500.4,Debit Card,2022-09-27,7502.0
I131740,C904748,Male,37,Clothing,4,1200.32,Credit Card,2021-02-24,4801.28
I153193,C191409,Female,55,Technology,1,1050.0,Credit Card,2021-04-13,1050.0
I382811,C552302,Female,64,Books,2,30.3,Cash,2021-07-05,60.6
I272584,C116112,Female,19,Food & Beverage,1,5.23,Cash,2021-08-15,5.23
I204581,C253305,Male,52,Clothing,4,1200.32,Cash,2021-03-18,4801.28
I288750,C249147,Female,48,Food & Beverage,2,10.46,Credit Card,2021-01-09,20.92
I598024,C370295,Male,37,Cosmetics,2,81.32,Credit Card,2022-07-20,162.64
I435298,C253330,Female,26,Clothing,5,1500.4,Credit Card,2022-01-25,7502.0
I301856,C291929,Male,69,Shoes,1,600.17,Cash,2021-12-08,600.17
I317401,C109816,Female,61,Shoes,5,3000.85,Credit Card,2022-09-13,15004.25
I258665,C518318,Male,69,Cosmetics,1,40.66,Cash,2021-04-27,40.66
I223385,C243487,Female,60,Shoes,2,1200.34,Credit Card,2022-12-30,2400.68
I274225,C260609,Male,36,Food & Beverage,2,10.46,Cash,2021-12-08,20.92
I173480,C853055,Male,67,Souvenir,2,23.46,Debit Card,2022-09-27,46.92
I140024,C106747,Female,62,Cosmetics,4,162.64,Debit Card,2021-05-11,650.56
I339703,C318506,Female,25,Clothing,5,1500.4,Cash,2022-07-13,7502.0
I216124,C228620,Female,62,Food & Beverage,1,5.23,Cash,2022-07-16,5.23
I280230,C193228,Female,27,Food & Beverage,4,20.92,Credit Card,2021-07-19,83.68
I262630,C103718,Female,51,Cosmetics,1,40.66,Debit Card,2021-02-26,40.66
I228311,C307758,Female,49,Souvenir,2,23.46,Cash,2022-12-09,46.92
I172017,C189830,Female,18,Clothing,4,1200.32,Credit Card,2022-01-21,4801.28
I984655,C365473,Female,26,Clothing,5,1500.4,Cash,2023-01-05,7502.0
I253585,C242697,Male,43,Books,3,45.45,Cash,2022-04-03,136.35000000000002
I117792,C183704,Male,26,Clothing,1,300.08,Debit Card,2022-07-22,300.08
I156826,C220057,Female,62,Clothing,2,600.16,Cash,2023-01-11,1200.32
I246587,C322250,Female,27,Clothing,2,600.16,Credit Card,2023-01-27,1200.32
I120150,C257828,Male,48,Food & Beverage,1,5.23,Credit Card,2021-05-31,5.23
I335022,C209887,Female,63,Shoes,5,3000.85,Cash,2022-05-16,15004.25
I288321,C265945,Female,39,Toys,2,71.68,Cash,2022-01-11,143.36
I217205,C707012,Female,35,Books,5,75.75,Debit Card,2022-03-26,378.75
I132467,C153950,Male,68,Food & Beverage,1,5.23,Credit Card,2022-08-31,5.23
I646304,C657197,Female,45,Food & Beverage,4,20.92,Credit Card,2021-11-16,83.68
I309882,C225692,Female,33,Clothing,4,1200.32,Credit Card,2022-09-01,4801.28
I349312,C171427,Female,20,Clothing,1,300.08,Cash,2022-07-06,300.08
I295793,C251286,Male,43,Clothing,4,1200.32,Cash,2021-06-07,4801.28
I157233,C298666,Female,37,Technology,3,3150.0,Cash,2022-10-13,9450.0
I212736,C427479,Female,64,Food & Beverage,2,10.46,Credit Card,2021-09-14,20.92
I210939,C584856,Male,36,Cosmetics,5,203.3,Credit Card,2021-06-11,1016.5
I104991,C175387,Female,33,Cosmetics,2,81.32,Credit Card,2021-02-17,162.64
I151203,C170131,Female,50,Clothing,3,900.24,Cash,2023-02-19,2700.7200000000003
I259186,C126797,Male,45,Clothing,1,300.08,Debit Card,2021-05-16,300.08
I222539,C391156,Female,64,Food & Beverage,3,15.69,Cash,2022-03-23,47.07
I165157,C169908,Female,65,Shoes,5,3000.85,Cash,2021-10-25,15004.25
I145399,C767957,Female,43,Clothing,1,300.08,Cash,2022-12-23,300.08
I256128,C593836,Female,62,Clothing,5,1500.4,Cash,2023-01-01,7502.0
I467368,C107008,Female,43,Cosmetics,2,81.32,Debit Card,2021-05-14,162.64
I373668,C200973,Female,59,Clothing,1,300.08,Debit Card,2021-08-24,300.08
I148716,C186531,Female,55,Food & Beverage,2,10.46,Debit Card,2022-01-14,20.92
I213140,C155983,Female,34,Toys,4,143.36,Cash,2021-03-10,573.44
I227532,C321553,Female,27,Technology,2,2100.0,Cash,2021-08-13,4200.0
I313725,C124961,Male,43,Toys,4,143.36,Cash,2022-02-06,573.44
I258437,C209747,Male,63,Souvenir,2,23.46,Cash,2021-10-24,46.92
I257304,C229223,Male,52,Clothing,2,600.16,Debit Card,2021-03-15,1200.32
I108687,C304311,Female,38,Cosmetics,1,40.66,Debit Card,2021-03-12,40.66
I761133,C269911,Male,65,Cosmetics,1,40.66,Cash,2022-04-07,40.66
I247213,C282601,Female,56,Food & Beverage,1,5.23,Debit Card,2022-05-18,5.23
I277562,C734680,Male,43,Food & Beverage,3,15.69,Cash,2021-02-28,47.07
I326368,C256076,Male,60,Shoes,3,1800.51,Cash,2022-10-18,5401.53
I286544,C128208,Female,43,Food & Beverage,3,15.69,Debit Card,2021-09-14,47.07
I180803,C224307,Female,21,Cosmetics,3,121.98,Cash,2021-05-18,365.94
I133448,C201935,Male,65,Food & Beverage,1,5.23,Credit Card,2022-11-04,5.23
I946858,C266378,Female,24,Clothing,2,600.16,Cash,2021-10-19,1200.32
I155989,C326165,Male,38,Food & Beverage,2,10.46,Cash,2022-12-29,20.92
I263367,C196679,Female,33,Toys,4,143.36,Cash,2022-10-08,573.44
I329366,C108851,Male,38,Shoes,2,1200.34,Credit Card,2022-04-22,2400.68
I194304,C234106,Male,50,Toys,3,107.52,Credit Card,2021-01-09,322.56
I298211,C511571,Female,67,Shoes,3,1800.51,Credit Card,2022-09-30,5401.53
I295190,C318934,Female,28,Food & Beverage,3,15.69,Cash,2023-03-04,47.07
I229196,C776609,Female,52,Toys,5,179.2,Cash,2021-05-01,896.0
I379778,C240780,Male,51,Toys,5,179.2,Credit Card,2022-10-21,896.0
I252615,C202267,Female,29,Souvenir,4,46.92,Credit Card,2022-08-04,187.68
I646789,C204549,Male,45,Clothing,1,300.08,Cash,2022-08-03,300.08
I306392,C809240,Male,65,Books,4,60.6,Debit Card,2022-07-15,242.4
I893614,C192243,Male,18,Shoes,4,2400.68,Credit Card,2021-08-07,9602.72
I823388,C314252,Male,28,Clothing,2,600.16,Credit Card,2022-11-11,1200.32
I298261,C269608,Female,22,Shoes,2,1200.34,Credit Card,2021-08-10,2400.68
I940803,C276501,Female,26,Clothing,3,900.24,Debit Card,2022-03-28,2700.7200000000003
I324251,C345705,Male,26,Clothing,5,1500.4,Cash,2022-09-29,7502.0
I245560,C337324,Female,37,Shoes,4,2400.68,Credit Card,2022-06-13,9602.72
I113219,C741497,Male,32,Souvenir,2,23.46,Cash,2021-11-24,46.92
I228611,C224778,Female,27,Toys,1,35.84,Debit Card,2022-05-10,35.84
I101612,C185174,Male,39,Toys,3,107.52,Credit Card,2022-12-28,322.56
I120001,C105238,Female,44,Souvenir,2,23.46,Cash,2022-11-01,46.92
I265953,C646733,Male,26,Cosmetics,3,121.98,Cash,2023-01-29,365.94
I361239,C232835,Female,49,Clothing,1,300.08,Debit Card,2022-02-02,300.08
I156538,C293422,Male,58,Cosmetics,4,162.64,Credit Card,2021-07-22,650.56
I188680,C295173,Male,60,Food & Beverage,5,26.15,Cash,2022-06-14,130.75
I246631,C239501,Male,44,Food & Beverage,3,15.69,Credit Card,2022-09-25,47.07
I157945,C658866,Male,67,Books,3,45.45,Credit Card,2022-12-07,136.35000000000002
I240468,C313915,Male,51,Food & Beverage,1,5.23,Credit Card,2021-02-14,5.23
I287819,C139749,Female,28,Toys,4,143.36,Cash,2022-06-19,573.44
I774548,C299684,Female,29,Clothing,4,1200.32,Credit Card,2022-06-28,4801.28
I229542,C263265,Female,24,Clothing,2,600.16,Cash,2023-02-08,1200.32
I177072,C251499,Male,53,Shoes,4,2400.68,Debit Card,2022-12-28,9602.72
I190600,C321076,Female,65,Souvenir,4,46.92,Cash,2022-07-07,187.68
I671196,C291501,Male,47,Food & Beverage,4,20.92,Credit Card,2022-12-05,83.68
I298110,C102117,Male,30,Technology,3,3150.0,Credit Card,2022-04-13,9450.0
I178497,C514059,Female,30,Cosmetics,4,162.64,Debit Card,2021-02-16,650.56
I189680,C949634,Male,26,Cosmetics,1,40.66,Cash,2021-12-22,40.66
I529758,C133561,Male,33,Cosmetics,4,162.64,Credit Card,2022-04-30,650.56
I262990,C200526,Male,69,Clothing,5,1500.4,Cash,2022-06-20,7502.0
I679152,C677718,Female,43,Clothing,3,900.24,Debit Card,2022-10-23,2700.7200000000003
I735812,C153255,Female,32,Shoes,2,1200.34,Credit Card,2022-05-24,2400.68
I120622,C250798,Male,36,Souvenir,3,35.19,Credit Card,2023-02-17,105.57
I310200,C140096,Female,41,Clothing,2,600.16,Credit Card,2021-01-14,1200.32
I224233,C228140,Male,51,Clothing,2,600.16,Debit Card,2023-02-18,1200.32
I156143,C145128,Female,45,Clothing,1,300.08,Cash,2022-06-24,300.08
I316564,C328298,Female,64,Shoes,4,2400.68,Credit Card,2021-09-08,9602.72
I616360,C198524,Female,65,Food & Beverage,2,10.46,Debit Card,2021-09-04,20.92
I190904,C117219,Male,56,Clothing,1,300.08,Credit Card,2023-03-08,300.08
I836739,C105283,Female,55,Clothing,5,1500.4,Credit Card,2022-10-22,7502.0
I275763,C298670,Female,52,Shoes,5,3000.85,Credit Card,2022-09-25,15004.25
I105141,C385249,Male,59,Food & Beverage,1,5.23,Cash,2021-11-12,5.23
I206276,C253589,Female,35,Cosmetics,1,40.66,Cash,2023-01-29,40.66
I191729,C339480,Male,32,Food & Beverage,5,26.15,Debit Card,2022-02-18,130.75
I265166,C886273,Female,57,Food & Beverage,3,15.69,Cash,2022-03-18,47.07
I175016,C392056,Female,65,Clothing,1,300.08,Credit Card,2021-10-23,300.08
I113187,C779525,Female,23,Cosmetics,3,121.98,Cash,2022-05-28,365.94
I123425,C748399,Male,28,Cosmetics,4,162.64,Cash,2021-10-28,650.56
I240265,C233981,Female,41,Food & Beverage,4,20.92,Cash,2021-07-11,83.68
I203364,C287265,Male,21,Food & Beverage,3,15.69,Cash,2021-04-15,47.07
I305657,C156202,Female,64,Toys,5,179.2,Cash,2023-01-30,896.0
I126126,C101278,Female,59,Clothing,3,900.24,Cash,2023-01-19,2700.7200000000003
I300447,C301128,Female,20,Shoes,2,1200.34,Credit Card,2022-12-10,2400.68
I316247,C296715,Female,58,Clothing,4,1200.32,Cash,2022-10-04,4801.28
I258224,C266763,Female,22,Souvenir,1,11.73,Credit Card,2022-01-28,11.73
I275780,C321332,Female,21,Toys,1,35.84,Debit Card,2022-09-08,35.84
I144210,C293522,Female,50,Clothing,2,600.16,Credit Card,2021-11-21,1200.32
I183138,C291722,Male,36,Clothing,1,300.08,Credit Card,2022-05-04,300.08
I508222,C533083,Female,54,Shoes,2,1200.34,Debit Card,2022-07-28,2400.68
I339599,C808819,Female,43,Books,2,30.3,Cash,2023-02-02,60.6
I250133,C193523,Female,44,Technology,1,1050.0,Cash,2021-02-24,1050.0
I749884,C314363,Male,19,Shoes,2,1200.34,Debit Card,2021-09-01,2400.68
I176243,C259285,Female,42,Toys,2,71.68,Debit Card,2021-02-17,143.36
I473712,C847059,Male,50,Clothing,1,300.08,Credit Card,2022-03-10,300.08
I202505,C168723,Male,46,Souvenir,2,23.46,Debit Card,2021-02-25,46.92
I202710,C126862,Male,32,Food & Beverage,5,26.15,Debit Card,2023-02-27,130.75
I356360,C501445,Male,60,Food & Beverage,5,26.15,Credit Card,2021-04-25,130.75
I109433,C187888,Female,69,Cosmetics,3,121.98,Debit Card,2021-06-30,365.94
I821550,C478705,Male,53,Toys,4,143.36,Credit Card,2021-06-07,573.44
I169382,C184984,Female,55,Clothing,1,300.08,Debit Card,2021-12-18,300.08
I150620,C202015,Female,34,Food & Beverage,1,5.23,Cash,2022-07-29,5.23
I701354,C144546,Female,44,Clothing,4,1200.32,Cash,2022-05-23,4801.28
I304902,C936510,Male,20,Food & Beverage,2,10.46,Cash,2022-08-12,20.92
I256186,C205570,Male,18,Clothing,1,300.08,Cash,2022-01-06,300.08
I692616,C254852,Female,55,Clothing,5,1500.4,Credit Card,2023-02-20,7502.0
I100978,C172330,Female,24,Cosmetics,5,203.3,Cash,2022-06-18,1016.5
I132589,C122879,Male,67,Clothing,2,600.16,Cash,2021-09-30,1200.32
I125431,C568469,Male,46,Clothing,4,1200.32,Cash,2023-01-18,4801.28
I250351,C119704,Female,24,Toys,5,179.2,Cash,2021-01-26,896.0
I875268,C237012,Male,69,Clothing,3,900.24,Debit Card,2021-04-26,2700.7200000000003
I292596,C315884,Female,61,Clothing,3,900.24,Debit Card,2022-01-03,2700.7200000000003
I506736,C492211,Female,34,Clothing,2,600.16,Credit Card,2022-04-04,1200.32
I106650,C755349,Male,63,Souvenir,5,58.65,Credit Card,2021-10-03,293.25
I163309,C276777,Male,57,Clothing,1,300.08,Credit Card,2022-09-08,300.08
I228678,C424337,Female,58,Food & Beverage,1,5.23,Cash,2023-02-13,5.23
I649165,C208211,Female,55,Food & Beverage,5,26.15,Credit Card,2022-06-23,130.75
I274462,C201502,Female,47,Food & Beverage,1,5.23,Cash,2022-05-11,5.23
I246167,C177085,Male,42,Clothing,3,900.24,Cash,2021-08-14,2700.7200000000003
I197321,C105678,Male,49,Cosmetics,1,40.66,Credit Card,2022-02-15,40.66
I178388,C297848,Female,19,Food & Beverage,4,20.92,Credit Card,2021-04-03,83.68
I202717,C293604,Female,40,Shoes,2,1200.34,Debit Card,2022-07-27,2400.68
I648273,C103798,Female,65,Cosmetics,3,121.98,Credit Card,2022-11-27,365.94
I250075,C982574,Female,23,Clothing,2,600.16,Credit Card,2022-06-02,1200.32
I335909,C290629,Female,26,Technology,3,3150.0,Cash,2021-08-12,9450.0
I115400,C535865,Male,56,Toys,3,107.52,Debit Card,2022-04-07,322.56
I255173,C179794,Male,58,Clothing,1,300.08,Cash,2021-09-17,300.08
I108978,C162928,Female,69,Cosmetics,2,81.32,Cash,2021-09-29,162.64
I301447,C987265,Female,43,Clothing,5,1500.4,Credit Card,2022-01-14,7502.0
I592855,C376253,Male,65,Toys,1,35.84,Cash,2022-08-26,35.84
I201713,C299060,Female,68,Souvenir,4,46.92,Debit Card,2023-03-02,187.68
I324708,C208638,Female,48,Cosmetics,5,203.3,Cash,2023-01-08,1016.5
I799727,C788462,Female,24,Shoes,5,3000.85,Debit Card,2021-05-04,15004.25
I926264,C277562,Female,43,Clothing,2,600.16,Credit Card,2021-08-08,1200.32
I291544,C933714,Male,64,Cosmetics,3,121.98,Credit Card,2021-04-04,365.94
I623331,C151487,Female,39,Clothing,3,900.24,Cash,2022-12-30,2700.7200000000003
I125951,C603420,Male,38,Clothing,1,300.08,Debit Card,2021-03-24,300.08
I306141,C291846,Male,30,Technology,4,4200.0,Debit Card,2021-10-11,16800.0
I725740,C242549,Female,20,Clothing,5,1500.4,Cash,2021-11-02,7502.0
I783302,C471971,Female,24,Souvenir,3,35.19,Credit Card,2021-01-21,105.57
I127829,C171041,Female,33,Clothing,5,1500.4,Credit Card,2021-11-19,7502.0
I105785,C202010,Male,36,Shoes,3,1800.51,Credit Card,2023-02-04,5401.53
I651775,C187373,Female,55,Clothing,4,1200.32,Cash,2021-11-16,4801.28
I244929,C315500,Male,32,Technology,5,5250.0,Credit Card,2021-03-06,26250.0
I261335,C249528,Female,19,Food & Beverage,3,15.69,Credit Card,2021-03-02,47.07
I227971,C109680,Female,66,Cosmetics,4,162.64,Cash,2022-10-18,650.56
I190306,C273202,Female,64,Food & Beverage,4,20.92,Credit Card,2021-04-24,83.68
I907844,C235385,Male,18,Food & Beverage,2,10.46,Cash,2022-09-19,20.92
I217605,C716443,Female,51,Toys,5,179.2,Credit Card,2022-07-24,896.0
I827039,C113068,Male,31,Toys,5,179.2,Debit Card,2021-05-13,896.0
I255306,C840159,Female,25,Toys,2,71.68,Debit Card,2021-12-19,143.36
I310265,C668389,Female,26,Clothing,1,300.08,Cash,2021-04-15,300.08
I248022,C573992,Female,46,Souvenir,1,11.73,Cash,2023-02-23,11.73
I264796,C557723,Male,39,Toys,4,143.36,Debit Card,2021-08-22,573.44
I252939,C211198,Male,54,Technology,2,2100.0,Credit Card,2022-11-06,4200.0
I677051,C250496,Male,56,Cosmetics,4,162.64,Cash,2022-02-25,650.56
I162666,C159606,Male,68,Clothing,2,600.16,Credit Card,2021-08-27,1200.32
I149937,C178898,Female,18,Food & Beverage,2,10.46,Credit Card,2021-07-08,20.92
I124061,C317887,Male,68,Shoes,1,600.17,Cash,2021-05-10,600.17
I290135,C347162,Male,28,Clothing,5,1500.4,Debit Card,2021-07-09,7502.0
I883795,C181239,Male,21,Clothing,5,1500.4,Credit Card,2021-07-29,7502.0
I329933,C238728,Male,25,Toys,2,71.68,Cash,2021-07-31,143.36
I236732,C195624,Female,42,Clothing,1,300.08,Credit Card,2022-11-07,300.08
I464711,C245074,Female,56,Clothing,5,1500.4,Cash,2022-04-22,7502.0
I619014,C196531,Female,62,Clothing,4,1200.32,Credit Card,2021-10-16,4801.28
I286791,C666728,Female,26,Shoes,2,1200.34,Cash,2022-08-23,2400.68
I262480,C598895,Male,28,Cosmetics,2,81.32,Cash,2022-01-01,162.64
I229375,C526037,Female,58,Cosmetics,2,81.32,Cash,2021-05-05,162.64
I154857,C121547,Female,24,Food & Beverage,1,5.23,Cash,2022-04-05,5.23
I286096,C254942,Female,34,Toys,4,143.36,Cash,2022-12-06,573.44
I385308,C153629,Male,53,Technology,1,1050.0,Debit Card,2023-02-23,1050.0
I325311,C115587,Female,36,Cosmetics,3,121.98,Cash,2022-04-12,365.94
I162628,C134061,Female,22,Clothing,3,900.24,Cash,2023-01-16,2700.7200000000003
I196341,C275208,Female,36,Cosmetics,2,81.32,Cash,2022-08-17,162.64
I990570,C106313,Female,52,Cosmetics,1,40.66,Cash,2021-01-10,40.66
I468047,C179491,Male,43,Shoes,2,1200.34,Cash,2022-07-13,2400.68
I452581,C604213,Male,53,Clothing,1,300.08,Debit Card,2021-10-21,300.08
I331511,C598460,Male,33,Souvenir,5,58.65,Credit Card,2021-07-30,293.25
I653246,C251648,Female,53,Souvenir,4,46.92,Credit Card,2022-02-21,187.68
I111254,C294983,Male,54,Food & Beverage,3,15.69,Cash,2021-10-30,47.07
