invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I977107,C220437,Female,69,Clothing,1,300.08,Cash,2023-02-11,300.08
I114966,C589820,Male,30,Food & Beverage,2,10.46,Debit Card,2022-08-03,20.92
I333974,C458335,Female,52,Toys,3,107.52,Credit Card,2021-04-05,322.56
I332312,C482707,Female,25,Cosmetics,5,203.3,Debit Card,2021-07-30,1016.5
I196176,C201132,Female,43,Clothing,2,600.16,Credit Card,2022-02-09,1200.32
I316512,C191879,Female,22,Clothing,1,300.08,Credit Card,2021-12-01,300.08
I331643,C553858,Female,50,Food & Beverage,1,5.23,Debit Card,2023-03-05,5.23
I191966,C465830,Female,28,Clothing,2,600.16,Cash,2023-01-25,1200.32
I250764,C322539,Female,28,Clothing,5,1500.4,Cash,2021-08-12,7502.0
I285810,C301160,Female,27,Clothing,3,900.24,Debit Card,2021-08-28,2700.7200000000003
I199120,C237634,Male,58,Food & Beverage,2,10.46,Debit Card,2022-01-11,20.92
I228797,C133187,Female,61,Souvenir,3,35.19,Credit Card,2021-09-17,105.57
I132814,C293805,Female,56,Cosmetics,2,81.32,Debit Card,2021-08-06,162.64
I717704,C455177,Male,65,Cosmetics,4,162.64,Cash,2023-01-23,650.56
I153393,C245056,Female,18,Clothing,2,600.16,Debit Card,2021-05-16,1200.32
I822874,C233822,Female,64,Books,5,75.75,Cash,2021-08-02,378.75
I107028,C187399,Female,57,Clothing,4,1200.32,Cash,2021-12-08,4801.28
I173724,C144853,Female,34,Souvenir,5,58.65,Credit Card,2023-01-07,293.25
I678471,C882654,Female,23,Clothing,3,900.24,Cash,2022-08-15,2700.7200000000003
I152922,C120453,Female,57,Cosmetics,5,203.3,Cash,2022-07-06,1016.5
I287240,C344282,Female,50,Clothing,3,900.24,Credit Card,2021-07-21,2700.7200000000003
I240028,C176347,Male,28,Clothing,1,300.08,Cash,2022-08-14,300.08
I753439,C257686,Female,41,Toys,4,143.36,Debit Card,2021-02-28,573.44
I335396,C336884,Female,23,Shoes,5,3000.85,Cash,2022-06-29,15004.25
I955346,C376755,Male,20,Cosmetics,3,121.98,Cash,2021-01-07,365.94
I514541,C251234,Female,58,Clothing,2,600.16,Credit Card,2023-01-18,1200.32
I670206,C683689,Female,26,Shoes,1,600.17,Cash,2021-06-21,600.17
I204430,C821059,Male,46,Books,3,45.45,Cash,2022-01-10,136.35000000000002
I983396,C111655,Female,47,Clothing,1,300.08,Cash,2021-09-16,300.08
I413114,C321658,Female,18,Cosmetics,3,121.98,Cash,2021-08-10,365.94
I147979,C174047,Female,58,Shoes,2,1200.34,Cash,2022-07-03,2400.68
I132040,C193258,Female,42,Books,2,30.3,Cash,2022-10-10,60.6
I218101,C142279,Male,19,Shoes,3,1800.51,Credit Card,2021-06-27,5401.53
I440363,C684887,Male,28,Toys,2,71.68,Cash,2022-04-17,143.36
I315298,C261796,Male,58,Food & Beverage,1,5.23,Debit Card,2021-07-31,5.23
I279652,C890669,Male,37,Food & Beverage,5,26.15,Debit Card,2022-04-16,130.75
I244417,C284190,Male,69,Toys,3,107.52,Credit Card,2023-01-18,322.56
I126282,C270133,Male,49,Shoes,2,1200.34,Cash,2022-10-17,2400.68
I327100,C175757,Female,55,Clothing,4,1200.32,Cash,2021-03-30,4801.28
I229009,C271701,Male,21,Toys,4,143.36,Cash,2022-04-06,573.44
I213360,C290098,Female,54,Food & Beverage,1,5.23,Debit Card,2022-08-31,5.23
I316901,C104576,Female,18,Food & Beverage,4,20.92,Credit Card,2022-08-14,83.68
I214249,C734179,Male,36,Food & Beverage,2,10.46,Cash,2021-05-31,20.92
I270775,C169408,Female,24,Technology,5,5250.0,Cash,2021-08-07,26250.0
I223011,C245175,Male,50,Clothing,2,600.16,Debit Card,2022-07-07,1200.32
I961292,C328529,Female,63,Food & Beverage,5,26.15,Debit Card,2021-06-21,130.75
I197947,C533309,Male,24,Clothing,3,900.24,Credit Card,2022-07-22,2700.7200000000003
I881879,C220372,Female,23,Clothing,4,1200.32,Debit Card,2022-06-20,4801.28
I246461,C166400,Female,26,Shoes,5,3000.85,Cash,2022-11-21,15004.25
I131085,C319270,Male,66,Souvenir,4,46.92,Credit Card,2021-12-23,187.68
I759445,C104538,Female,61,Clothing,2,600.16,Credit Card,2021-12-06,1200.32
I276919,C604821,Male,36,Cosmetics,5,203.3,Credit Card,2021-12-25,1016.5
I237331,C360177,Female,62,Food & Beverage,4,20.92,Credit Card,2022-02-14,83.68
I366688,C278077,Female,55,Food & Beverage,4,20.92,Cash,2022-11-18,83.68
I352988,C213178,Male,44,Souvenir,1,11.73,Cash,2022-12-07,11.73
I158372,C326777,Female,41,Food & Beverage,4,20.92,Cash,2022-12-03,83.68
I431144,C972943,Male,66,Clothing,4,1200.32,Credit Card,2022-06-12,4801.28
I303311,C856128,Female,49,Cosmetics,3,121.98,Debit Card,2021-06-24,365.94
I153033,C834116,Female,43,Books,3,45.45,Debit Card,2023-02-20,136.35000000000002
I281090,C287856,Female,47,Souvenir,3,35.19,Cash,2021-10-12,105.57
I327574,C312397,Female,54,Technology,1,1050.0,Cash,2022-11-01,1050.0
I953675,C223574,Female,51,Food & Beverage,3,15.69,Cash,2021-01-29,47.07
I167799,C166596,Female,40,Clothing,2,600.16,Cash,2022-04-22,1200.32
I485788,C146568,Female,32,Toys,3,107.52,Credit Card,2022-12-29,322.56
I425450,C399383,Female,19,Clothing,5,1500.4,Credit Card,2022-07-17,7502.0
I122912,C311509,Male,56,Shoes,2,1200.34,Credit Card,2021-12-09,2400.68
I255240,C899783,Male,21,Clothing,1,300.08,Credit Card,2021-12-16,300.08
I162136,C274511,Female,61,Toys,2,71.68,Debit Card,2021-09-11,143.36
I112045,C759987,Female,30,Toys,2,71.68,Cash,2021-03-07,143.36
I171794,C161640,Male,64,Toys,5,179.2,Cash,2022-01-02,896.0
I983693,C163905,Female,19,Books,3,45.45,Debit Card,2021-08-02,136.35000000000002
I957189,C328476,Male,34,Food & Beverage,3,15.69,Cash,2021-01-23,47.07
I784889,C317527,Female,53,Clothing,5,1500.4,Cash,2022-01-16,7502.0
I517016,C793786,Male,29,Clothing,4,1200.32,Credit Card,2021-07-19,4801.28
I581862,C198819,Female,61,Clothing,5,1500.4,Cash,2022-09-08,7502.0
I260648,C262416,Male,22,Clothing,1,300.08,Cash,2021-03-09,300.08
I324801,C176252,Female,66,Toys,5,179.2,Credit Card,2021-06-12,896.0
I327571,C202346,Female,41,Food & Beverage,5,26.15,Debit Card,2022-06-30,130.75
I287636,C171799,Male,67,Cosmetics,1,40.66,Cash,2021-11-06,40.66
I174267,C138031,Female,59,Cosmetics,4,162.64,Credit Card,2021-04-07,650.56
I548139,C300034,Female,52,Clothing,5,1500.4,Cash,2022-12-01,7502.0
I328471,C943427,Female,25,Souvenir,2,23.46,Debit Card,2023-01-24,46.92
I100719,C193403,Male,69,Toys,2,71.68,Cash,2022-07-17,143.36
I211657,C702736,Female,66,Shoes,5,3000.85,Debit Card,2021-10-30,15004.25
I255376,C910588,Female,51,Cosmetics,3,121.98,Credit Card,2022-03-14,365.94
I246603,C176530,Female,66,Clothing,3,900.24,Cash,2021-03-15,2700.7200000000003
I179041,C771398,Male,33,Food & Beverage,3,15.69,Credit Card,2022-11-11,47.07
I249242,C198082,Female,69,Shoes,5,3000.85,Credit Card,2023-03-02,15004.25
I221201,C310798,Male,43,Food & Beverage,5,26.15,Credit Card,2021-12-03,130.75
I114385,C999687,Female,50,Cosmetics,1,40.66,Cash,2021-07-05,40.66
I162174,C282569,Male,18,Books,2,30.3,Debit Card,2022-08-17,60.6
I280279,C267872,Female,68,Technology,2,2100.0,Debit Card,2021-02-13,4200.0
I148979,C102776,Male,64,Toys,2,71.68,Debit Card,2022-09-15,143.36
I181720,C207698,Female,64,Clothing,3,900.24,Credit Card,2021-01-07,2700.7200000000003
I311590,C201485,Female,37,Clothing,4,1200.32,Debit Card,2021-11-24,4801.28
I178430,C171284,Female,68,Cosmetics,3,121.98,Debit Card,2022-09-22,365.94
I286560,C149799,Female,42,Cosmetics,4,162.64,Debit Card,2021-05-04,650.56
I170143,C785073,Female,42,Technology,1,1050.0,Credit Card,2022-11-09,1050.0
I320407,C210873,Female,28,Clothing,4,1200.32,Credit Card,2022-05-09,4801.28
I206215,C453962,Female,21,Souvenir,3,35.19,Cash,2022-06-04,105.57
I434594,C800046,Female,61,Shoes,3,1800.51,Credit Card,2021-05-08,5401.53
I276294,C201759,Female,68,Toys,4,143.36,Credit Card,2021-04-29,573.44
I303465,C302983,Female,33,Food & Beverage,4,20.92,Cash,2022-05-26,83.68
I241397,C420774,Male,52,Food & Beverage,2,10.46,Debit Card,2022-09-06,20.92
I182453,C200955,Female,24,Toys,2,71.68,Cash,2021-12-06,143.36
I163602,C291386,Female,50,Cosmetics,1,40.66,Cash,2022-06-15,40.66
I667629,C173678,Female,63,Clothing,1,300.08,Debit Card,2021-02-25,300.08
I747794,C218207,Female,39,Souvenir,5,58.65,Cash,2022-03-30,293.25
I227512,C600588,Female,39,Clothing,3,900.24,Cash,2021-07-29,2700.7200000000003
I257701,C114629,Female,24,Clothing,3,900.24,Cash,2022-12-22,2700.7200000000003
I745527,C133614,Female,56,Clothing,2,600.16,Cash,2021-10-31,1200.32
I179526,C778953,Female,60,Shoes,2,1200.34,Debit Card,2021-12-05,2400.68
I163149,C109271,Female,36,Clothing,5,1500.4,Credit Card,2021-09-16,7502.0
I169516,C299180,Female,55,Cosmetics,1,40.66,Credit Card,2022-10-11,40.66
I143772,C199894,Male,58,Cosmetics,1,40.66,Credit Card,2021-02-15,40.66
I229313,C997727,Female,60,Food & Beverage,2,10.46,Credit Card,2023-02-28,20.92
I282129,C175319,Female,42,Toys,4,143.36,Cash,2021-01-04,573.44
I375694,C701865,Male,52,Food & Beverage,4,20.92,Credit Card,2022-10-14,83.68
I141325,C148864,Female,30,Clothing,5,1500.4,Debit Card,2023-02-24,7502.0
I556353,C124415,Male,47,Clothing,1,300.08,Cash,2021-10-25,300.08
I194237,C285293,Female,22,Clothing,1,300.08,Credit Card,2021-07-01,300.08
I290467,C929704,Male,52,Clothing,5,1500.4,Credit Card,2023-01-17,7502.0
I291054,C122971,Female,60,Food & Beverage,1,5.23,Credit Card,2022-01-28,5.23
I143815,C508610,Male,22,Clothing,4,1200.32,Credit Card,2022-09-03,4801.28
I329506,C501973,Male,69,Clothing,3,900.24,Cash,2021-11-05,2700.7200000000003
I298996,C237095,Female,29,Clothing,2,600.16,Cash,2021-10-29,1200.32
I111926,C147100,Female,27,Cosmetics,5,203.3,Debit Card,2022-05-29,1016.5
I968711,C326416,Male,56,Shoes,1,600.17,Debit Card,2021-01-21,600.17
I187126,C718078,Female,68,Clothing,5,1500.4,Debit Card,2021-07-26,7502.0
I112454,C210332,Male,61,Clothing,4,1200.32,Credit Card,2022-08-10,4801.28
I397292,C732665,Female,62,Toys,2,71.68,Credit Card,2021-11-15,143.36
I135683,C157650,Female,43,Toys,3,107.52,Cash,2021-05-14,322.56
I148611,C214052,Male,22,Cosmetics,1,40.66,Cash,2023-02-27,40.66
I323942,C564105,Female,69,Clothing,2,600.16,Cash,2021-03-01,1200.32
I298769,C337438,Female,21,Toys,1,35.84,Credit Card,2021-12-15,35.84
I209649,C427007,Male,50,Cosmetics,1,40.66,Cash,2022-04-23,40.66
I253959,C272136,Female,50,Clothing,1,300.08,Debit Card,2021-01-22,300.08
I314382,C319956,Female,43,Food & Beverage,1,5.23,Credit Card,2022-02-18,5.23
I770608,C196082,Female,22,Clothing,3,900.24,Cash,2021-01-29,2700.7200000000003
I132021,C608973,Female,33,Shoes,5,3000.85,Cash,2021-04-03,15004.25
I631447,C322433,Male,63,Clothing,4,1200.32,Cash,2022-11-23,4801.28
I363787,C227514,Female,49,Shoes,4,2400.68,Cash,2021-12-25,9602.72
I928997,C130768,Female,35,Toys,3,107.52,Credit Card,2021-10-11,322.56
I133984,C511492,Female,41,Clothing,5,1500.4,Cash,2022-11-15,7502.0
I152343,C253335,Female,35,Technology,4,4200.0,Credit Card,2022-12-28,16800.0
I192053,C189777,Female,44,Books,2,30.3,Debit Card,2022-10-06,60.6
I200029,C184503,Male,18,Toys,3,107.52,Cash,2022-04-24,322.56
I328244,C997085,Female,54,Clothing,5,1500.4,Credit Card,2021-05-27,7502.0
I335390,C973877,Female,20,Food & Beverage,5,26.15,Credit Card,2021-08-05,130.75
I286678,C129891,Male,41,Souvenir,2,23.46,Credit Card,2022-10-07,46.92
I258180,C316143,Female,35,Clothing,2,600.16,Cash,2022-10-03,1200.32
I294523,C144814,Male,40,Clothing,4,1200.32,Credit Card,2021-04-22,4801.28
I141118,C150970,Male,26,Cosmetics,5,203.3,Credit Card,2022-09-10,1016.5
I173392,C320757,Male,47,Technology,5,5250.0,Debit Card,2022-09-04,26250.0
I244856,C189049,Female,37,Clothing,3,900.24,Cash,2021-10-27,2700.7200000000003
I498578,C116409,Female,63,Clothing,4,1200.32,Debit Card,2022-05-03,4801.28
I152917,C336330,Female,67,Clothing,2,600.16,Credit Card,2022-06-07,1200.32
I160046,C160914,Male,31,Shoes,5,3000.85,Debit Card,2021-08-19,15004.25
I492347,C140412,Female,22,Food & Beverage,5,26.15,Debit Card,2021-10-29,130.75
I278566,C200111,Female,69,Clothing,2,600.16,Credit Card,2022-01-08,1200.32
I493856,C185463,Male,28,Shoes,2,1200.34,Debit Card,2021-03-16,2400.68
I197501,C507973,Male,61,Shoes,5,3000.85,Cash,2022-07-05,15004.25
I607591,C126994,Female,18,Food & Beverage,5,26.15,Credit Card,2022-06-28,130.75
I296026,C347189,Male,35,Clothing,2,600.16,Debit Card,2022-09-23,1200.32
I280856,C250977,Female,21,Shoes,3,1800.51,Debit Card,2021-07-15,5401.53
I815070,C295135,Female,41,Shoes,1,600.17,Cash,2021-02-19,600.17
I102802,C107887,Female,22,Souvenir,3,35.19,Debit Card,2021-07-24,105.57
I124908,C899636,Female,46,Clothing,4,1200.32,Cash,2021-05-11,4801.28
I583551,C957719,Male,53,Clothing,4,1200.32,Cash,2022-09-23,4801.28
I282002,C322436,Male,31,Toys,2,71.68,Credit Card,2022-05-03,143.36
I103315,C774142,Female,60,Clothing,3,900.24,Cash,2021-02-15,2700.7200000000003
I124556,C255768,Female,27,Clothing,2,600.16,Cash,2021-08-17,1200.32
I111509,C688978,Female,56,Food & Beverage,5,26.15,Debit Card,2022-03-17,130.75
I166677,C433794,Female,55,Clothing,3,900.24,Cash,2023-02-10,2700.7200000000003
I300607,C205065,Male,50,Toys,3,107.52,Debit Card,2022-02-24,322.56
I169200,C828274,Male,62,Cosmetics,1,40.66,Debit Card,2022-08-12,40.66
I338098,C184405,Female,30,Food & Beverage,4,20.92,Cash,2021-04-06,83.68
I148136,C366827,Female,50,Clothing,5,1500.4,Credit Card,2021-12-22,7502.0
I173643,C166322,Female,44,Food & Beverage,4,20.92,Credit Card,2023-01-02,83.68
I179978,C265248,Female,22,Souvenir,4,46.92,Credit Card,2022-09-23,187.68
I177295,C907288,Female,37,Clothing,3,900.24,Cash,2021-02-14,2700.7200000000003
I572338,C306222,Male,22,Toys,1,35.84,Credit Card,2023-02-01,35.84
I300408,C386044,Male,48,Clothing,2,600.16,Cash,2021-01-04,1200.32
I996897,C186451,Female,69,Food & Beverage,5,26.15,Credit Card,2021-10-25,130.75
I225847,C259421,Male,69,Clothing,4,1200.32,Cash,2022-01-31,4801.28
I339036,C198133,Female,24,Technology,4,4200.0,Credit Card,2021-07-04,16800.0
I227220,C269500,Female,24,Clothing,5,1500.4,Debit Card,2023-02-18,7502.0
I208163,C244416,Male,68,Toys,2,71.68,Cash,2022-06-25,143.36
I538014,C161187,Male,56,Clothing,2,600.16,Cash,2023-01-02,1200.32
I100822,C336505,Male,55,Cosmetics,1,40.66,Cash,2021-11-15,40.66
I885009,C258187,Male,64,Food & Beverage,5,26.15,Credit Card,2022-02-22,130.75
I327717,C181038,Female,25,Shoes,3,1800.51,Credit Card,2021-01-17,5401.53
I216621,C264291,Female,52,Food & Beverage,3,15.69,Cash,2022-04-28,47.07
I209647,C192259,Male,37,Clothing,1,300.08,Credit Card,2022-01-06,300.08
I167357,C159739,Female,23,Cosmetics,1,40.66,Credit Card,2021-11-09,40.66
I714431,C749765,Female,42,Books,4,60.6,Debit Card,2022-04-18,242.4
I142883,C829098,Male,47,Cosmetics,2,81.32,Cash,2022-12-05,162.64
I699675,C131813,Female,31,Toys,1,35.84,Cash,2022-02-28,35.84
I199624,C277131,Male,60,Cosmetics,5,203.3,Cash,2022-08-18,1016.5
I105698,C729207,Male,28,Clothing,2,600.16,Debit Card,2021-12-27,1200.32
I226304,C226577,Female,36,Cosmetics,3,121.98,Cash,2021-11-11,365.94
I315472,C265943,Male,46,Clothing,5,1500.4,Debit Card,2022-07-19,7502.0
I414162,C944661,Male,38,Clothing,2,600.16,Credit Card,2022-07-31,1200.32
I132127,C983931,Male,67,Souvenir,4,46.92,Credit Card,2022-10-22,187.68
I217885,C175651,Female,28,Cosmetics,4,162.64,Debit Card,2022-11-15,650.56
I218427,C666717,Female,20,Clothing,2,600.16,Cash,2021-05-28,1200.32
I130697,C113718,Female,49,Food & Beverage,3,15.69,Cash,2022-01-13,47.07
I962847,C229857,Female,50,Clothing,1,300.08,Cash,2022-09-14,300.08
I315840,C272715,Female,54,Cosmetics,4,162.64,Credit Card,2022-05-22,650.56
I310178,C676287,Female,40,Books,4,60.6,Cash,2022-01-02,242.4
I101912,C499795,Female,46,Cosmetics,5,203.3,Debit Card,2022-07-29,1016.5
I268927,C327890,Male,34,Cosmetics,4,162.64,Cash,2021-09-13,650.56
I646574,C535763,Female,21,Shoes,1,600.17,Cash,2021-09-09,600.17
I110667,C232216,Female,44,Toys,4,143.36,Credit Card,2021-07-30,573.44
I164815,C414057,Female,33,Shoes,5,3000.85,Cash,2021-04-24,15004.25
I958654,C457796,Female,39,Cosmetics,5,203.3,Cash,2021-02-23,1016.5
I284535,C242502,Female,62,Shoes,1,600.17,Cash,2021-10-21,600.17
I266827,C326522,Female,18,Clothing,4,1200.32,Cash,2022-01-22,4801.28
I152127,C117661,Female,18,Clothing,4,1200.32,Cash,2023-01-17,4801.28
I329662,C659467,Male,67,Toys,1,35.84,Cash,2022-07-06,35.84
I177246,C286092,Female,61,Souvenir,3,35.19,Cash,2022-09-28,105.57
I207471,C242937,Female,24,Clothing,3,900.24,Debit Card,2021-06-25,2700.7200000000003
I332212,C337331,Male,57,Food & Beverage,4,20.92,Cash,2022-12-18,83.68
I612370,C811973,Female,64,Toys,5,179.2,Credit Card,2022-07-28,896.0
I247136,C446612,Female,26,Clothing,5,1500.4,Cash,2022-11-16,7502.0
I330264,C926415,Female,20,Food & Beverage,2,10.46,Cash,2022-04-15,20.92
I742666,C808811,Female,57,Clothing,5,1500.4,Credit Card,2022-12-08,7502.0
I227294,C727481,Female,34,Clothing,5,1500.4,Cash,2022-03-24,7502.0
I172100,C896921,Male,36,Clothing,4,1200.32,Cash,2022-03-06,4801.28
I127117,C422681,Male,67,Books,5,75.75,Cash,2022-08-19,378.75
I258717,C588699,Female,48,Books,5,75.75,Debit Card,2021-09-23,378.75
I138098,C276377,Male,44,Clothing,4,1200.32,Credit Card,2022-07-20,4801.28
I552484,C845537,Female,32,Souvenir,1,11.73,Cash,2022-04-02,11.73
I222495,C247109,Female,26,Clothing,2,600.16,Cash,2021-02-02,1200.32
I253424,C232913,Female,47,Clothing,4,1200.32,Credit Card,2021-05-04,4801.28
I209800,C296989,Male,49,Cosmetics,5,203.3,Credit Card,2021-07-07,1016.5
I255251,C225113,Male,59,Food & Beverage,4,20.92,Cash,2022-11-07,83.68
I226015,C315312,Female,60,Food & Beverage,1,5.23,Credit Card,2021-02-25,5.23
I331474,C220274,Male,34,Cosmetics,1,40.66,Cash,2021-04-12,40.66
I193722,C322824,Female,61,Cosmetics,1,40.66,Credit Card,2022-11-10,40.66
I250618,C178900,Female,52,Books,2,30.3,Cash,2021-11-24,60.6
I135070,C145720,Male,38,Toys,5,179.2,Cash,2022-02-07,896.0
I211156,C196680,Male,67,Clothing,4,1200.32,Debit Card,2023-02-04,4801.28
I201136,C576099,Male,38,Food & Beverage,1,5.23,Cash,2022-02-28,5.23
I265779,C292052,Female,22,Clothing,5,1500.4,Debit Card,2023-01-21,7502.0
I308162,C938866,Female,41,Clothing,1,300.08,Credit Card,2021-03-13,300.08
I532676,C190206,Male,54,Cosmetics,3,121.98,Credit Card,2021-06-16,365.94
I441302,C962765,Female,21,Clothing,5,1500.4,Credit Card,2021-12-17,7502.0
I144232,C123614,Female,23,Clothing,2,600.16,Cash,2021-04-23,1200.32
I321275,C147567,Female,30,Clothing,4,1200.32,Cash,2021-07-26,4801.28
I972390,C281727,Female,19,Shoes,4,2400.68,Credit Card,2022-02-13,9602.72
I200444,C290219,Female,42,Books,2,30.3,Cash,2021-02-13,60.6
I330091,C523400,Male,55,Clothing,2,600.16,Credit Card,2021-09-07,1200.32
I104069,C300457,Female,33,Cosmetics,1,40.66,Credit Card,2021-12-19,40.66
I143175,C297166,Female,50,Clothing,3,900.24,Credit Card,2021-12-14,2700.7200000000003
I277089,C242623,Female,41,Food & Beverage,2,10.46,Cash,2022-01-09,20.92
I128556,C171353,Female,57,Cosmetics,1,40.66,Cash,2022-03-06,40.66
I328862,C203858,Male,21,Clothing,1,300.08,Credit Card,2021-08-27,300.08
I208135,C230777,Male,52,Food & Beverage,5,26.15,Cash,2021-10-11,130.75
I247725,C221725,Female,53,Cosmetics,1,40.66,Cash,2021-07-26,40.66
I246737,C319536,Female,48,Books,2,30.3,Credit Card,2022-08-23,60.6
I149626,C680520,Female,59,Clothing,4,1200.32,Cash,2022-03-28,4801.28
I302846,C886853,Female,45,Food & Beverage,2,10.46,Credit Card,2023-02-10,20.92
I974572,C280432,Female,33,Souvenir,1,11.73,Credit Card,2021-08-03,11.73
I321884,C155626,Female,20,Technology,3,3150.0,Credit Card,2021-12-28,9450.0
I170410,C625430,Female,65,Cosmetics,4,162.64,Credit Card,2021-01-05,650.56
I339813,C202673,Female,66,Clothing,4,1200.32,Cash,2022-03-07,4801.28
I269693,C260233,Male,23,Souvenir,2,23.46,Cash,2021-07-03,46.92
I108761,C490840,Male,25,Books,4,60.6,Cash,2021-09-30,242.4
I214779,C159069,Female,63,Clothing,1,300.08,Cash,2022-09-22,300.08
I213493,C120096,Female,40,Cosmetics,1,40.66,Cash,2021-07-17,40.66
I333958,C417062,Male,41,Cosmetics,1,40.66,Credit Card,2021-06-11,40.66
I841921,C208691,Male,21,Technology,3,3150.0,Credit Card,2022-02-05,9450.0
I163271,C286993,Female,39,Clothing,2,600.16,Credit Card,2021-09-27,1200.32
I190568,C373456,Female,37,Clothing,5,1500.4,Cash,2021-10-18,7502.0
I170625,C150664,Male,40,Souvenir,5,58.65,Cash,2021-02-19,293.25
I358335,C124652,Female,31,Clothing,2,600.16,Cash,2022-05-05,1200.32
I218315,C435683,Female,58,Toys,1,35.84,Credit Card,2022-03-09,35.84
I327460,C279743,Male,62,Shoes,5,3000.85,Cash,2021-09-29,15004.25
I119094,C166859,Male,25,Books,1,15.15,Credit Card,2022-07-23,15.15
I901464,C329356,Male,66,Toys,4,143.36,Cash,2022-05-09,573.44
I125292,C177901,Male,63,Clothing,3,900.24,Cash,2021-12-07,2700.7200000000003
I550106,C254374,Male,62,Technology,5,5250.0,Credit Card,2021-12-13,26250.0
I299235,C629536,Female,47,Books,1,15.15,Credit Card,2022-07-07,15.15
I267284,C848362,Female,36,Clothing,5,1500.4,Cash,2022-02-07,7502.0
I151341,C100123,Female,40,Cosmetics,3,121.98,Cash,2022-01-25,365.94
I247525,C156400,Female,35,Cosmetics,3,121.98,Cash,2021-09-06,365.94
I249447,C137360,Female,22,Clothing,2,600.16,Cash,2022-08-14,1200.32
I305637,C230136,Male,61,Clothing,3,900.24,Credit Card,2022-08-10,2700.7200000000003
I197360,C187648,Female,22,Food & Beverage,5,26.15,Debit Card,2021-02-24,130.75
I750689,C284054,Female,23,Cosmetics,1,40.66,Cash,2021-07-08,40.66
I328277,C173896,Female,23,Clothing,4,1200.32,Cash,2022-12-30,4801.28
I226470,C197400,Male,50,Food & Beverage,4,20.92,Credit Card,2021-10-30,83.68
I155508,C188311,Male,66,Clothing,1,300.08,Cash,2021-03-18,300.08
I121573,C124311,Female,31,Toys,2,71.68,Cash,2022-04-01,143.36
I616913,C601498,Female,60,Food & Beverage,4,20.92,Cash,2022-04-28,83.68
I266816,C327129,Male,54,Cosmetics,3,121.98,Credit Card,2021-07-10,365.94
I265537,C288150,Female,20,Clothing,4,1200.32,Cash,2021-04-22,4801.28
I303278,C155575,Male,19,Clothing,2,600.16,Cash,2022-11-09,1200.32
I336812,C273904,Female,61,Food & Beverage,3,15.69,Credit Card,2023-02-03,47.07
I259062,C274795,Female,65,Clothing,5,1500.4,Credit Card,2022-06-13,7502.0
I544690,C281363,Female,28,Shoes,2,1200.34,Cash,2021-09-04,2400.68
I505192,C768688,Male,59,Shoes,3,1800.51,Debit Card,2022-04-19,5401.53
I489456,C261127,Male,37,Technology,4,4200.0,Credit Card,2021-06-10,16800.0
I164735,C325988,Female,45,Technology,3,3150.0,Cash,2021-07-16,9450.0
I117421,C305359,Female,25,Toys,5,179.2,Credit Card,2021-03-18,896.0
I168738,C156462,Female,56,Shoes,2,1200.34,Credit Card,2022-04-02,2400.68
I464109,C153017,Female,25,Clothing,4,1200.32,Credit Card,2022-01-16,4801.28
I123869,C204625,Male,49,Clothing,1,300.08,Cash,2022-06-05,300.08
I220928,C161720,Male,43,Books,2,30.3,Cash,2021-10-08,60.6
I296255,C502283,Female,40,Toys,2,71.68,Credit Card,2021-09-08,143.36
I191107,C278722,Female,49,Books,3,45.45,Credit Card,2023-02-23,136.35000000000002
I164688,C336640,Female,40,Food & Beverage,1,5.23,Credit Card,2022-08-19,5.23
I151164,C131612,Male,56,Toys,4,143.36,Cash,2021-01-12,573.44
I256116,C216617,Female,44,Technology,5,5250.0,Debit Card,2022-12-21,26250.0
I199402,C228134,Female,55,Books,2,30.3,Debit Card,2021-06-21,60.6
I148629,C340268,Female,61,Clothing,5,1500.4,Credit Card,2022-11-28,7502.0
I111355,C248250,Female,52,Cosmetics,1,40.66,Credit Card,2021-09-01,40.66
I148599,C602851,Male,24,Shoes,5,3000.85,Credit Card,2021-12-05,15004.25
I428094,C279252,Male,60,Souvenir,1,11.73,Credit Card,2021-08-13,11.73
I742566,C107263,Female,49,Technology,1,1050.0,Cash,2023-02-18,1050.0
I313309,C381654,Male,52,Clothing,4,1200.32,Cash,2023-01-24,4801.28
I224199,C156056,Female,47,Shoes,5,3000.85,Credit Card,2021-04-16,15004.25
I259128,C168923,Male,20,Food & Beverage,5,26.15,Cash,2021-05-07,130.75
I139844,C243922,Female,29,Cosmetics,5,203.3,Credit Card,2022-01-11,1016.5
I614431,C150453,Male,48,Clothing,2,600.16,Cash,2021-05-19,1200.32
I291042,C213166,Male,64,Shoes,3,1800.51,Cash,2022-02-23,5401.53
I192199,C186120,Male,37,Clothing,1,300.08,Cash,2022-11-23,300.08
I302080,C334948,Female,67,Cosmetics,5,203.3,Credit Card,2022-02-20,1016.5
I112449,C907276,Male,41,Cosmetics,1,40.66,Credit Card,2022-12-17,40.66
I206401,C180199,Female,60,Food & Beverage,3,15.69,Cash,2023-01-07,47.07
I123776,C316149,Male,36,Shoes,1,600.17,Cash,2022-07-25,600.17
I550749,C293039,Male,53,Cosmetics,5,203.3,Cash,2022-07-11,1016.5
I888577,C934489,Female,52,Clothing,3,900.24,Debit Card,2021-11-07,2700.7200000000003
I339279,C107191,Male,35,Shoes,5,3000.85,Credit Card,2022-07-28,15004.25
