invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I179657,C241817,Male,26,Cosmetics,1,40.66,Credit Card,2022-05-28,Zorlu Center,40.66
I197421,C244655,Female,27,Shoes,1,600.17,Cash,2021-09-30,Mall of Istanbul,600.17
I714247,C209903,Female,40,Clothing,4,1200.32,Credit Card,2022-01-20,Forum Istanbul,4801.28
I554209,C877567,Female,35,Food & Beverage,2,10.46,Debit Card,2021-02-16,Mall of Istanbul,20.92
I211954,C929207,Female,31,Toys,1,35.84,Cash,2021-04-10,Emaar Square Mall,35.84
I149113,C542656,Male,45,Shoes,5,3000.85,Cash,2021-12-05,Metrocity,15004.25
I712816,C572004,Female,48,Technology,4,4200.0,Debit Card,2022-08-03,Mall of Istanbul,16800.0
I305886,C333111,Female,52,Food & Beverage,5,26.15,Cash,2021-09-10,Viaport Outlet,130.75
I673660,C383288,Male,28,Clothing,5,1500.4,Credit Card,2021-04-29,Zorlu Center,7502.0
I171853,C548546,Male,69,Cosmetics,5,203.3,Credit Card,2021-07-19,Forum Istanbul,1016.5
I338475,C114697,Female,67,Clothing,3,900.24,Cash,2021-11-12,Mall of Istanbul,2700.7200000000003
I130084,C218740,Male,58,Clothing,5,1500.4,Debit Card,2022-12-27,Kanyon,7502.0
I284778,C187169,Female,55,Toys,5,179.2,Debit Card,2022-09-27,Cevahir AVM,896.0
I911452,C209755,Female,57,Cosmetics,3,121.98,Credit Card,2022-11-04,Mall of Istanbul,365.94
I295433,C220749,Male,23,Clothing,2,600.16,Credit Card,2022-04-03,Kanyon,1200.32
I261911,C188905,Male,46,Clothing,4,1200.32,Credit Card,2021-01-23,Istinye Park,4801.28
I248297,C223156,Female,41,Cosmetics,1,40.66,Debit Card,2022-10-19,Mall of Istanbul,40.66
I214228,C199088,Male,40,Clothing,3,900.24,Debit Card,2022-03-30,Metropol AVM,2700.7200000000003
I159285,C715367,Female,54,Souvenir,1,11.73,Credit Card,2021-03-05,Kanyon,11.73
I188123,C471208,Male,37,Food & Beverage,4,20.92,Cash,2021-05-27,Kanyon,83.68
I137498,C879336,Male,42,Clothing,1,300.08,Credit Card,2022-07-23,Metropol AVM,300.08
I323775,C207642,Male,32,Cosmetics,1,40.66,Debit Card,2022-12-23,Metropol AVM,40.66
I305699,C495100,Female,35,Clothing,3,900.24,Cash,2021-06-17,Metrocity,2700.7200000000003
I839055,C140210,Female,42,Books,5,75.75,Credit Card,2021-10-08,Mall of Istanbul,378.75
I709862,C316814,Male,27,Food & Beverage,3,15.69,Cash,2022-11-09,Mall of Istanbul,47.07
I102754,C760072,Female,58,Shoes,2,1200.34,Cash,2021-09-13,Emaar Square Mall,2400.68
I137083,C159233,Female,51,Clothing,1,300.08,Cash,2022-01-15,Mall of Istanbul,300.08
I321817,C307523,Male,25,Food & Beverage,3,15.69,Cash,2021-10-29,Metropol AVM,47.07
I130698,C276180,Male,69,Clothing,5,1500.4,Cash,2021-01-07,Kanyon,7502.0
I158333,C735358,Male,59,Cosmetics,3,121.98,Debit Card,2021-09-20,Istinye Park,365.94
I681477,C170206,Female,33,Shoes,1,600.17,Credit Card,2023-02-02,Kanyon,600.17
I293197,C201674,Female,61,Clothing,2,600.16,Debit Card,2021-06-28,Emaar Square Mall,1200.32
I270925,C253523,Male,65,Technology,3,3150.0,Debit Card,2021-05-18,Forum Istanbul,9450.0
I643576,C290249,Male,61,Clothing,5,1500.4,Debit Card,2022-09-20,Metropol AVM,7502.0
I310523,C209191,Female,20,Cosmetics,3,121.98,Credit Card,2021-08-31,Kanyon,365.94
I322528,C330541,Male,25,Clothing,4,1200.32,Credit Card,2021-01-16,Metrocity,4801.28
I306448,C700310,Female,43,Toys,4,143.36,Credit Card,2023-01-08,Istinye Park,573.44
I893902,C221836,Male,34,Food & Beverage,5,26.15,Credit Card,2021-04-24,Kanyon,130.75
I128230,C182566,Female,48,Souvenir,1,11.73,Cash,2021-02-13,Kanyon,11.73
I255283,C158299,Female,39,Toys,3,107.52,Cash,2021-01-30,Mall of Istanbul,322.56
I589790,C214554,Male,63,Shoes,1,600.17,Credit Card,2023-01-31,Mall of Istanbul,600.17
I965156,C195295,Female,46,Clothing,1,300.08,Credit Card,2021-06-29,Metrocity,300.08
I156241,C189421,Male,57,Cosmetics,2,81.32,Debit Card,2022-08-16,Viaport Outlet,162.64
I752248,C434528,Male,63,Shoes,4,2400.68,Cash,2022-09-06,Zorlu Center,9602.72
I203179,C270509,Female,66,Clothing,3,900.24,Cash,2021-11-24,Viaport Outlet,2700.7200000000003
I120920,C196642,Male,48,Cosmetics,1,40.66,Cash,2022-10-01,Kanyon,40.66
I203326,C987198,Male,56,Toys,5,179.2,Cash,2021-12-02,Kanyon,896.0
I776275,C260653,Female,31,Food & Beverage,3,15.69,Credit Card,2021-10-27,Metropol AVM,47.07
I262621,C192072,Female,57,Food & Beverage,3,15.69,Cash,2021-07-29,Kanyon,47.07
I685320,C151371,Male,51,Clothing,2,600.16,Credit Card,2021-10-13,Kanyon,1200.32
I797573,C209214,Male,66,Toys,3,107.52,Debit Card,2022-05-31,Mall of Istanbul,322.56
I674839,C158883,Male,28,Toys,5,179.2,Debit Card,2022-09-26,Kanyon,896.0
I287615,C165291,Male,66,Technology,4,4200.0,Debit Card,2022-01-08,Istinye Park,16800.0
I993029,C357389,Male,23,Cosmetics,2,81.32,Cash,2022-10-12,Metropol AVM,162.64
I177696,C271014,Female,19,Clothing,2,600.16,Credit Card,2021-02-14,Mall of Istanbul,1200.32
I119934,C328759,Female,28,Shoes,2,1200.34,Credit Card,2021-10-24,Metropol AVM,2400.68
I124017,C129710,Female,58,Technology,5,5250.0,Debit Card,2021-10-04,Mall of Istanbul,26250.0
I611734,C422990,Male,44,Clothing,1,300.08,Credit Card,2022-10-23,Forum Istanbul,300.08
I120368,C122907,Female,47,Clothing,1,300.08,Cash,2021-05-24,Mall of Istanbul,300.08
I755504,C829230,Male,48,Clothing,1,300.08,Debit Card,2021-06-17,Kanyon,300.08
I366416,C141515,Male,42,Toys,2,71.68,Credit Card,2021-08-27,Mall of Istanbul,143.36
I314156,C300721,Female,58,Souvenir,2,23.46,Debit Card,2021-04-07,Istinye Park,46.92
I295798,C264368,Female,22,Clothing,2,600.16,Cash,2022-01-29,Kanyon,1200.32
I254841,C222864,Female,44,Food & Beverage,1,5.23,Credit Card,2021-09-21,Zorlu Center,5.23
I885328,C999202,Female,68,Souvenir,4,46.92,Credit Card,2022-08-11,Viaport Outlet,187.68
I806349,C148655,Female,48,Cosmetics,2,81.32,Debit Card,2022-06-06,Kanyon,162.64
I766942,C321638,Female,27,Food & Beverage,4,20.92,Credit Card,2023-01-26,Kanyon,83.68
I721305,C170557,Female,36,Clothing,5,1500.4,Cash,2022-05-23,Istinye Park,7502.0
I229880,C262450,Male,45,Food & Beverage,5,26.15,Debit Card,2021-03-23,Istinye Park,130.75
I435308,C309672,Male,21,Clothing,3,900.24,Debit Card,2023-02-24,Emaar Square Mall,2700.7200000000003
I226623,C234269,Female,31,Food & Beverage,3,15.69,Credit Card,2022-04-29,Cevahir AVM,47.07
I116485,C367076,Female,26,Cosmetics,4,162.64,Debit Card,2021-06-13,Kanyon,650.56
I320733,C728199,Female,49,Clothing,5,1500.4,Debit Card,2021-10-26,Cevahir AVM,7502.0
I217838,C116792,Female,31,Food & Beverage,1,5.23,Cash,2022-07-10,Cevahir AVM,5.23
I197684,C707629,Female,48,Clothing,2,600.16,Cash,2022-08-26,Metrocity,1200.32
I284923,C146051,Female,55,Clothing,3,900.24,Credit Card,2021-10-07,Istinye Park,2700.7200000000003
I204856,C288281,Male,35,Shoes,4,2400.68,Credit Card,2021-01-31,Mall of Istanbul,9602.72
I303445,C307380,Female,45,Shoes,4,2400.68,Cash,2022-04-30,Zorlu Center,9602.72
I229654,C108849,Female,27,Clothing,2,600.16,Debit Card,2022-11-08,Kanyon,1200.32
I258226,C662307,Female,64,Food & Beverage,1,5.23,Cash,2022-05-16,Forum Istanbul,5.23
I389828,C338681,Female,29,Cosmetics,5,203.3,Credit Card,2022-10-30,Istinye Park,1016.5
I235616,C257792,Female,69,Food & Beverage,2,10.46,Cash,2022-02-14,Kanyon,20.92
I173327,C333468,Male,68,Toys,5,179.2,Credit Card,2021-09-15,Metrocity,896.0
I521061,C337056,Female,42,Clothing,2,600.16,Cash,2021-12-18,Mall of Istanbul,1200.32
I252434,C146952,Female,24,Clothing,3,900.24,Cash,2021-06-17,Kanyon,2700.7200000000003
I250378,C197178,Male,27,Toys,4,143.36,Cash,2021-09-16,Metrocity,573.44
I122289,C246632,Female,53,Shoes,5,3000.85,Credit Card,2023-02-14,Mall of Istanbul,15004.25
I325303,C594344,Female,30,Clothing,4,1200.32,Credit Card,2021-11-29,Kanyon,4801.28
I195927,C212872,Female,66,Food & Beverage,2,10.46,Credit Card,2022-04-25,Metrocity,20.92
I194901,C158465,Male,27,Toys,1,35.84,Credit Card,2022-11-26,Istinye Park,35.84
I490825,C149879,Female,39,Cosmetics,5,203.3,Credit Card,2022-09-15,Mall of Istanbul,1016.5
I261800,C808642,Female,44,Cosmetics,4,162.64,Cash,2022-10-16,Emaar Square Mall,650.56
I240059,C201830,Male,58,Clothing,1,300.08,Cash,2022-10-24,Mall of Istanbul,300.08
I219785,C290317,Male,36,Food & Beverage,5,26.15,Credit Card,2022-09-02,Mall of Istanbul,130.75
I220395,C221389,Male,68,Shoes,1,600.17,Debit Card,2023-01-10,Metropol AVM,600.17
I433587,C196517,Male,25,Clothing,4,1200.32,Debit Card,2021-07-31,Kanyon,4801.28
I841010,C237461,Female,58,Cosmetics,1,40.66,Credit Card,2021-08-12,Emaar Square Mall,40.66
I291783,C172452,Female,58,Cosmetics,4,162.64,Cash,2021-11-18,Mall of Istanbul,650.56
I427298,C317805,Female,43,Shoes,3,1800.51,Credit Card,2021-03-26,Mall of Istanbul,5401.53
I170117,C482438,Male,66,Cosmetics,4,162.64,Cash,2022-04-01,Metropol AVM,650.56
I928475,C271143,Female,63,Shoes,4,2400.68,Debit Card,2022-12-10,Kanyon,9602.72
I156802,C106202,Female,61,Food & Beverage,1,5.23,Cash,2022-03-21,Kanyon,5.23
I212390,C233679,Female,43,Cosmetics,4,162.64,Credit Card,2022-04-20,Emaar Square Mall,650.56
I314391,C289336,Male,47,Cosmetics,5,203.3,Credit Card,2021-08-30,Istinye Park,1016.5
I689927,C153125,Female,21,Souvenir,4,46.92,Credit Card,2021-06-17,Kanyon,187.68
I688642,C183143,Male,48,Clothing,4,1200.32,Debit Card,2022-10-15,Kanyon,4801.28
I228382,C887154,Female,59,Clothing,3,900.24,Cash,2021-05-09,Metrocity,2700.7200000000003
I299567,C206560,Female,55,Clothing,2,600.16,Debit Card,2022-01-02,Cevahir AVM,1200.32
I383784,C250475,Female,64,Clothing,2,600.16,Credit Card,2022-10-05,Zorlu Center,1200.32
I953851,C330630,Male,49,Food & Beverage,1,5.23,Credit Card,2022-03-16,Metrocity,5.23
I233798,C646608,Female,28,Clothing,1,300.08,Debit Card,2021-07-16,Kanyon,300.08
I189862,C104891,Female,65,Souvenir,3,35.19,Debit Card,2021-07-17,Viaport Outlet,105.57
I332248,C305520,Female,44,Cosmetics,1,40.66,Credit Card,2022-06-11,Istinye Park,40.66
I951199,C104738,Female,69,Food & Beverage,1,5.23,Credit Card,2022-01-06,Kanyon,5.23
I218943,C169940,Female,52,Clothing,4,1200.32,Credit Card,2023-01-31,Cevahir AVM,4801.28
I324732,C634917,Female,54,Food & Beverage,3,15.69,Cash,2021-08-07,Cevahir AVM,47.07
I299712,C129421,Female,40,Clothing,3,900.24,Credit Card,2022-01-26,Zorlu Center,2700.7200000000003
I769094,C260332,Male,39,Clothing,5,1500.4,Cash,2021-01-17,Emaar Square Mall,7502.0
I123670,C814511,Female,37,Food & Beverage,1,5.23,Cash,2021-01-27,Metropol AVM,5.23
I262534,C278262,Male,51,Clothing,1,300.08,Credit Card,2022-03-20,Mall of Istanbul,300.08
I239706,C649842,Male,21,Cosmetics,1,40.66,Cash,2021-05-02,Metrocity,40.66
I674645,C615595,Female,23,Souvenir,2,23.46,Credit Card,2022-09-09,Istinye Park,46.92
I173586,C113160,Female,31,Toys,3,107.52,Cash,2021-02-07,Mall of Istanbul,322.56
I138715,C225424,Female,44,Clothing,2,600.16,Cash,2021-04-04,Metrocity,1200.32
I607580,C122043,Female,18,Clothing,5,1500.4,Debit Card,2021-05-22,Metropol AVM,7502.0
I991172,C253768,Female,49,Books,4,60.6,Credit Card,2021-08-21,Forum Istanbul,242.4
I104653,C209092,Male,62,Toys,5,179.2,Cash,2022-11-19,Cevahir AVM,896.0
I271812,C269574,Male,47,Food & Beverage,4,20.92,Cash,2021-07-12,Mall of Istanbul,83.68
I174132,C224490,Male,65,Cosmetics,2,81.32,Credit Card,2021-09-27,Metrocity,162.64
I869827,C142097,Female,20,Clothing,5,1500.4,Credit Card,2021-07-15,Istinye Park,7502.0
I107468,C404811,Male,39,Cosmetics,3,121.98,Credit Card,2021-04-08,Kanyon,365.94
I811653,C316071,Female,63,Cosmetics,1,40.66,Credit Card,2022-01-05,Metropol AVM,40.66
I786349,C261478,Male,68,Food & Beverage,4,20.92,Cash,2022-10-29,Kanyon,83.68
I120370,C433476,Female,40,Cosmetics,1,40.66,Credit Card,2021-04-14,Cevahir AVM,40.66
I476547,C134922,Male,64,Books,5,75.75,Credit Card,2021-04-09,Mall of Istanbul,378.75
I402618,C712303,Female,28,Clothing,2,600.16,Debit Card,2022-03-07,Metropol AVM,1200.32
I224571,C207629,Male,58,Food & Beverage,5,26.15,Credit Card,2021-01-16,Metrocity,130.75
I267145,C261138,Female,52,Clothing,2,600.16,Credit Card,2021-09-19,Kanyon,1200.32
I104933,C149418,Male,47,Clothing,3,900.24,Credit Card,2021-10-28,Mall of Istanbul,2700.7200000000003
I534012,C173688,Male,50,Toys,2,71.68,Credit Card,2022-05-20,Metropol AVM,143.36
I286208,C152258,Female,41,Toys,1,35.84,Cash,2021-07-14,Metropol AVM,35.84
I151652,C277715,Female,46,Books,3,45.45,Cash,2021-04-16,Cevahir AVM,136.35000000000002
I241960,C336531,Female,52,Cosmetics,5,203.3,Cash,2021-01-30,Kanyon,1016.5
I274358,C150581,Male,53,Cosmetics,3,121.98,Cash,2021-11-17,Metropol AVM,365.94
I173098,C312001,Male,51,Toys,5,179.2,Cash,2021-07-18,Metropol AVM,896.0
I350280,C983716,Male,50,Clothing,3,900.24,Cash,2022-05-30,Metrocity,2700.7200000000003
I316233,C113865,Female,65,Clothing,2,600.16,Cash,2022-03-16,Mall of Istanbul,1200.32
I913756,C207063,Male,66,Clothing,4,1200.32,Credit Card,2021-07-04,Metrocity,4801.28
I180304,C240959,Male,34,Food & Beverage,5,26.15,Cash,2022-12-28,Mall of Istanbul,130.75
I124871,C330434,Male,39,Clothing,3,900.24,Credit Card,2022-08-12,Zorlu Center,2700.7200000000003
I273871,C256143,Male,38,Clothing,5,1500.4,Credit Card,2022-11-17,Istinye Park,7502.0
I198369,C319528,Male,29,Cosmetics,1,40.66,Credit Card,2021-07-21,Kanyon,40.66
I255832,C330265,Female,55,Clothing,2,600.16,Credit Card,2022-08-27,Cevahir AVM,1200.32
I126345,C115515,Female,41,Food & Beverage,4,20.92,Cash,2021-04-26,Kanyon,83.68
I155835,C143793,Female,34,Toys,1,35.84,Credit Card,2022-02-14,Mall of Istanbul,35.84
I245431,C563942,Female,39,Clothing,3,900.24,Cash,2021-07-04,Emaar Square Mall,2700.7200000000003
I169186,C185792,Female,35,Toys,3,107.52,Credit Card,2022-07-16,Istinye Park,322.56
I807473,C437984,Female,22,Clothing,3,900.24,Credit Card,2022-05-16,Kanyon,2700.7200000000003
I290474,C259208,Female,56,Souvenir,4,46.92,Cash,2022-11-23,Kanyon,187.68
I298472,C284008,Male,23,Shoes,1,600.17,Credit Card,2023-01-23,Mall of Istanbul,600.17
I443570,C309670,Female,27,Clothing,2,600.16,Cash,2023-02-18,Cevahir AVM,1200.32
I133506,C241089,Female,24,Clothing,1,300.08,Credit Card,2021-06-18,Istinye Park,300.08
I203659,C184544,Male,28,Cosmetics,3,121.98,Credit Card,2022-06-20,Zorlu Center,365.94
I290012,C179545,Female,30,Shoes,1,600.17,Credit Card,2021-07-04,Viaport Outlet,600.17
I311570,C188717,Male,63,Toys,5,179.2,Cash,2022-09-25,Forum Istanbul,896.0
I164572,C158548,Male,21,Clothing,5,1500.4,Cash,2021-05-27,Emaar Square Mall,7502.0
I109849,C332897,Male,50,Toys,4,143.36,Cash,2023-01-16,Cevahir AVM,573.44
I303423,C292012,Male,25,Clothing,1,300.08,Credit Card,2022-12-06,Mall of Istanbul,300.08
I334313,C990197,Female,37,Clothing,5,1500.4,Credit Card,2022-12-17,Emaar Square Mall,7502.0
I120623,C223054,Female,61,Clothing,2,600.16,Cash,2022-05-24,Mall of Istanbul,1200.32
I274455,C267931,Female,54,Shoes,3,1800.51,Debit Card,2022-12-08,Kanyon,5401.53
I297121,C187029,Male,18,Clothing,1,300.08,Cash,2022-11-24,Metropol AVM,300.08
I295236,C972567,Female,56,Clothing,2,600.16,Credit Card,2021-11-09,Istinye Park,1200.32
I230305,C241217,Female,18,Toys,3,107.52,Credit Card,2023-02-18,Kanyon,322.56
I710440,C170571,Male,21,Food & Beverage,4,20.92,Cash,2021-05-03,Istinye Park,83.68
I193862,C272901,Female,60,Clothing,2,600.16,Credit Card,2021-01-16,Viaport Outlet,1200.32
I711269,C268278,Male,38,Cosmetics,5,203.3,Cash,2021-12-19,Kanyon,1016.5
I501708,C337610,Male,62,Cosmetics,2,81.32,Debit Card,2021-02-05,Mall of Istanbul,162.64
I164193,C830720,Male,43,Cosmetics,3,121.98,Credit Card,2022-04-03,Kanyon,365.94
I685517,C272656,Female,45,Clothing,1,300.08,Cash,2022-06-07,Forum Istanbul,300.08
I189629,C112363,Male,44,Shoes,2,1200.34,Credit Card,2022-12-05,Emaar Square Mall,2400.68
I299264,C189274,Male,59,Technology,2,2100.0,Cash,2021-11-02,Metrocity,4200.0
I288621,C126841,Male,29,Books,3,45.45,Cash,2021-06-04,Mall of Istanbul,136.35000000000002
I153944,C192962,Female,31,Toys,3,107.52,Debit Card,2021-05-22,Emaar Square Mall,322.56
I221101,C149370,Female,63,Cosmetics,2,81.32,Debit Card,2022-09-01,Kanyon,162.64
I231121,C207390,Female,42,Clothing,1,300.08,Cash,2022-01-23,Istinye Park,300.08
I245102,C830962,Female,45,Cosmetics,2,81.32,Credit Card,2021-10-29,Zorlu Center,162.64
I281898,C282181,Female,33,Shoes,1,600.17,Debit Card,2021-01-25,Emaar Square Mall,600.17
I603911,C153623,Male,43,Clothing,5,1500.4,Cash,2021-08-27,Metrocity,7502.0
I244522,C372715,Female,52,Clothing,3,900.24,Cash,2021-03-13,Istinye Park,2700.7200000000003
I885388,C179606,Male,40,Cosmetics,2,81.32,Cash,2021-06-21,Metropol AVM,162.64
I637022,C255723,Male,52,Souvenir,1,11.73,Credit Card,2021-01-30,Cevahir AVM,11.73
I292390,C165806,Female,39,Clothing,1,300.08,Cash,2021-04-19,Metropol AVM,300.08
I130994,C993998,Male,35,Shoes,3,1800.51,Cash,2022-05-05,Metropol AVM,5401.53
I529365,C332351,Female,30,Clothing,1,300.08,Credit Card,2021-11-04,Metropol AVM,300.08
I195456,C251711,Male,64,Clothing,5,1500.4,Credit Card,2022-11-22,Zorlu Center,7502.0
I294180,C279297,Female,66,Clothing,1,300.08,Credit Card,2023-02-13,Metrocity,300.08
I103650,C120373,Male,34,Clothing,1,300.08,Debit Card,2022-01-23,Viaport Outlet,300.08
I285790,C239626,Female,49,Clothing,4,1200.32,Cash,2021-12-26,Kanyon,4801.28
I128552,C174158,Male,35,Food & Beverage,4,20.92,Credit Card,2022-11-04,Metrocity,83.68
I339323,C926856,Male,45,Shoes,1,600.17,Debit Card,2021-07-29,Metrocity,600.17
I187707,C985329,Female,41,Food & Beverage,1,5.23,Cash,2022-12-02,Metrocity,5.23
I884614,C202586,Male,57,Food & Beverage,1,5.23,Credit Card,2022-02-05,Forum Istanbul,5.23
I279085,C278919,Female,62,Clothing,3,900.24,Cash,2021-12-01,Viaport Outlet,2700.7200000000003
I442779,C201289,Male,50,Shoes,1,600.17,Cash,2022-06-10,Metrocity,600.17
I121758,C330877,Male,38,Toys,2,71.68,Debit Card,2022-06-10,Forum Istanbul,143.36
I611174,C288263,Female,23,Shoes,4,2400.68,Cash,2023-03-02,Metrocity,9602.72
I299324,C165664,Female,33,Toys,5,179.2,Cash,2022-04-01,Metrocity,896.0
I461869,C190778,Male,28,Clothing,3,900.24,Credit Card,2022-03-16,Mall of Istanbul,2700.7200000000003
I121590,C395802,Female,27,Clothing,1,300.08,Cash,2021-05-15,Mall of Istanbul,300.08
I225510,C907826,Male,18,Shoes,2,1200.34,Credit Card,2022-11-05,Kanyon,2400.68
I267026,C628092,Female,62,Food & Beverage,1,5.23,Cash,2021-08-10,Metrocity,5.23
I184674,C203142,Female,30,Clothing,2,600.16,Debit Card,2022-06-19,Mall of Istanbul,1200.32
I289968,C308403,Male,22,Clothing,5,1500.4,Cash,2021-10-15,Metropol AVM,7502.0
I179296,C300571,Male,44,Toys,3,107.52,Credit Card,2021-07-05,Metrocity,322.56
I224980,C105201,Female,46,Clothing,2,600.16,Debit Card,2021-11-08,Kanyon,1200.32
I368496,C215303,Female,53,Books,1,15.15,Debit Card,2023-01-05,Forum Istanbul,15.15
I898801,C164726,Male,56,Toys,1,35.84,Cash,2021-10-15,Kanyon,35.84
I213606,C312670,Female,48,Clothing,1,300.08,Credit Card,2022-02-25,Metrocity,300.08
I821172,C201961,Female,59,Toys,3,107.52,Cash,2022-02-22,Metropol AVM,322.56
I466237,C203434,Female,21,Clothing,5,1500.4,Cash,2022-10-06,Metropol AVM,7502.0
I949288,C214391,Female,50,Toys,2,71.68,Cash,2022-06-16,Zorlu Center,143.36
I185245,C468869,Female,56,Clothing,4,1200.32,Cash,2022-09-17,Metrocity,4801.28
I952276,C569798,Male,31,Souvenir,2,23.46,Debit Card,2023-02-25,Zorlu Center,46.92
I214493,C123447,Female,21,Clothing,1,300.08,Cash,2022-12-03,Kanyon,300.08
I244803,C203007,Male,58,Souvenir,2,23.46,Cash,2021-08-18,Istinye Park,46.92
I183526,C165417,Female,22,Cosmetics,3,121.98,Cash,2022-11-09,Cevahir AVM,365.94
I621933,C324963,Male,41,Cosmetics,4,162.64,Cash,2021-10-14,Istinye Park,650.56
I335765,C114566,Female,49,Food & Beverage,2,10.46,Debit Card,2022-04-29,Metrocity,20.92
I192134,C161107,Female,61,Toys,1,35.84,Credit Card,2021-03-21,Istinye Park,35.84
I234333,C580385,Female,58,Cosmetics,5,203.3,Credit Card,2022-11-12,Mall of Istanbul,1016.5
I468483,C228571,Male,35,Food & Beverage,5,26.15,Debit Card,2022-08-19,Metrocity,130.75
I178424,C156748,Female,57,Toys,4,143.36,Credit Card,2022-11-22,Metrocity,573.44
I189031,C241177,Female,23,Clothing,2,600.16,Credit Card,2022-01-02,Mall of Istanbul,1200.32
I112954,C264499,Female,55,Food & Beverage,5,26.15,Debit Card,2022-07-24,Mall of Istanbul,130.75
I215588,C919656,Male,53,Clothing,5,1500.4,Credit Card,2021-03-16,Metrocity,7502.0
I218519,C209819,Male,45,Clothing,1,300.08,Cash,2022-02-28,Mall of Istanbul,300.08
I317568,C140882,Female,66,Clothing,1,300.08,Debit Card,2022-05-07,Metropol AVM,300.08
I229238,C185233,Female,18,Toys,2,71.68,Cash,2021-06-06,Cevahir AVM,143.36
I298124,C553177,Female,26,Clothing,1,300.08,Credit Card,2021-10-02,Mall of Istanbul,300.08
I101724,C331264,Female,60,Food & Beverage,5,26.15,Cash,2022-03-16,Metrocity,130.75
I247956,C264130,Female,60,Clothing,4,1200.32,Credit Card,2022-05-04,Metropol AVM,4801.28
I290611,C304887,Female,56,Food & Beverage,2,10.46,Credit Card,2022-01-09,Zorlu Center,20.92
I483575,C277947,Female,30,Food & Beverage,1,5.23,Cash,2021-05-30,Forum Istanbul,5.23
I108556,C599755,Male,50,Toys,5,179.2,Cash,2021-10-08,Forum Istanbul,896.0
I208097,C242760,Female,36,Shoes,1,600.17,Credit Card,2022-05-26,Metropol AVM,600.17
I248286,C199636,Female,32,Cosmetics,4,162.64,Cash,2022-06-01,Metropol AVM,650.56
I247186,C839318,Male,30,Cosmetics,5,203.3,Cash,2021-06-24,Kanyon,1016.5
I200732,C152472,Male,24,Toys,2,71.68,Credit Card,2021-01-21,Metrocity,143.36
I114172,C306342,Female,25,Shoes,3,1800.51,Credit Card,2021-08-15,Forum Istanbul,5401.53
I487866,C210676,Female,56,Clothing,5,1500.4,Credit Card,2021-11-06,Viaport Outlet,7502.0
I205804,C117209,Female,66,Clothing,5,1500.4,Credit Card,2022-04-15,Istinye Park,7502.0
I227329,C142251,Male,29,Technology,3,3150.0,Credit Card,2023-02-25,Zorlu Center,9450.0
I191125,C146959,Male,28,Toys,4,143.36,Cash,2021-08-02,Mall of Istanbul,573.44
I270814,C223473,Male,27,Food & Beverage,3,15.69,Cash,2023-03-07,Mall of Istanbul,47.07
I226423,C131657,Male,69,Shoes,2,1200.34,Debit Card,2021-10-27,Mall of Istanbul,2400.68
I328816,C703478,Female,41,Toys,1,35.84,Cash,2022-05-18,Istinye Park,35.84
I196729,C287280,Male,68,Food & Beverage,5,26.15,Cash,2021-07-18,Metrocity,130.75
I322107,C221305,Male,42,Clothing,5,1500.4,Credit Card,2021-10-10,Mall of Istanbul,7502.0
I192829,C325841,Male,50,Food & Beverage,3,15.69,Cash,2021-02-03,Istinye Park,47.07
I692955,C334761,Female,33,Shoes,3,1800.51,Cash,2021-01-18,Metropol AVM,5401.53
I129548,C408595,Female,60,Clothing,2,600.16,Cash,2021-10-26,Metropol AVM,1200.32
I208958,C210014,Male,19,Toys,5,179.2,Credit Card,2022-02-03,Viaport Outlet,896.0
I661633,C733325,Female,26,Clothing,5,1500.4,Debit Card,2023-02-13,Mall of Istanbul,7502.0
I871135,C286578,Female,56,Books,1,15.15,Credit Card,2021-01-26,Cevahir AVM,15.15
I178378,C247759,Male,25,Cosmetics,1,40.66,Cash,2021-10-07,Istinye Park,40.66
I295717,C993467,Male,55,Cosmetics,5,203.3,Debit Card,2021-04-07,Kanyon,1016.5
I240359,C295899,Female,29,Clothing,3,900.24,Debit Card,2022-03-16,Kanyon,2700.7200000000003
I546292,C991356,Male,32,Clothing,2,600.16,Credit Card,2021-05-21,Metrocity,1200.32
I545478,C272119,Female,60,Cosmetics,4,162.64,Debit Card,2023-01-17,Mall of Istanbul,650.56
I956367,C794134,Male,64,Clothing,2,600.16,Cash,2021-12-25,Mall of Istanbul,1200.32
I895833,C586943,Male,59,Toys,2,71.68,Cash,2022-12-08,Istinye Park,143.36
I226591,C196194,Female,68,Clothing,4,1200.32,Debit Card,2023-01-23,Mall of Istanbul,4801.28
I179094,C338579,Female,55,Souvenir,3,35.19,Cash,2021-10-13,Kanyon,105.57
I133820,C292788,Male,68,Souvenir,5,58.65,Debit Card,2022-08-25,Kanyon,293.25
I151650,C186010,Female,45,Clothing,1,300.08,Cash,2022-07-28,Mall of Istanbul,300.08
I173247,C138334,Female,48,Souvenir,3,35.19,Credit Card,2022-06-11,Forum Istanbul,105.57
I792963,C100687,Female,59,Clothing,5,1500.4,Debit Card,2022-06-18,Emaar Square Mall,7502.0
I205812,C262888,Female,47,Clothing,2,600.16,Credit Card,2021-01-15,Metrocity,1200.32
I856200,C961022,Female,26,Toys,2,71.68,Cash,2021-03-15,Istinye Park,143.36
I832974,C254121,Male,67,Clothing,4,1200.32,Cash,2022-01-28,Metropol AVM,4801.28
