invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I235567,C229431,Male,32,Technology,4,4200.0,Cash,2022-10-04,Metropol AVM,16800.0
I180221,C152581,Female,37,Cosmetics,1,40.66,Debit Card,2022-09-27,Metropol AVM,40.66
I119865,C305614,Female,54,Technology,2,2100.0,Debit Card,2021-11-09,Metropol AVM,4200.0
I286785,C487101,Female,45,Food & Beverage,3,15.69,Credit Card,2022-04-25,Metropol AVM,47.07
I145367,C300121,Male,26,Clothing,5,1500.4,Cash,2022-10-28,Metropol AVM,7502.0
I310758,C603323,Female,35,Food & Beverage,5,26.15,Debit Card,2021-07-08,Metropol AVM,130.75
I286196,C242840,Male,41,Shoes,2,1200.34,Cash,2023-02-12,Metropol AVM,2400.68
I335191,C186421,Male,19,Toys,4,143.36,Cash,2021-01-08,Metropol AVM,573.44
I526667,C644593,Male,42,Clothing,1,300.08,Credit Card,2021-03-25,Metropol AVM,300.08
I129759,C277958,Female,47,Food & Beverage,1,5.23,Cash,2022-03-07,Metropol AVM,5.23
I161753,C154517,Female,30,Souvenir,4,46.92,Cash,2021-06-16,Metropol AVM,187.68
I986329,C281193,Male,51,Clothing,3,900.24,Debit Card,2023-01-11,Metropol AVM,2700.7200000000003
I609620,C242601,Female,35,Clothing,2,600.16,Cash,2022-12-06,Metropol AVM,1200.32
I261578,C200660,Female,50,Clothing,2,600.16,Debit Card,2021-04-04,Metropol AVM,1200.32
I242996,C126437,Male,31,Shoes,5,3000.85,Debit Card,2021-01-07,Metropol AVM,15004.25
I296756,C232627,Male,67,Cosmetics,3,121.98,Credit Card,2021-11-12,Metropol AVM,365.94
I317584,C135594,Male,62,Clothing,3,900.24,Credit Card,2023-03-07,Metropol AVM,2700.7200000000003
I610582,C320779,Male,62,Cosmetics,4,162.64,Debit Card,2021-02-14,Metropol AVM,650.56
I331146,C271067,Female,54,Shoes,2,1200.34,Credit Card,2022-04-25,Metropol AVM,2400.68
I256663,C319943,Male,40,Cosmetics,3,121.98,Credit Card,2022-08-06,Metropol AVM,365.94
I215976,C258249,Male,53,Cosmetics,3,121.98,Cash,2021-06-29,Metropol AVM,365.94
I331971,C273139,Female,51,Food & Beverage,5,26.15,Cash,2022-02-17,Metropol AVM,130.75
I841295,C893722,Female,48,Souvenir,1,11.73,Credit Card,2022-06-19,Metropol AVM,11.73
I247622,C425893,Male,23,Food & Beverage,3,15.69,Cash,2022-03-15,Metropol AVM,47.07
I128607,C152016,Female,21,Cosmetics,3,121.98,Cash,2021-02-25,Metropol AVM,365.94
I300248,C274659,Male,57,Cosmetics,2,81.32,Debit Card,2021-10-13,Metropol AVM,162.64
I319269,C204960,Male,45,Toys,5,179.2,Debit Card,2021-10-06,Metropol AVM,896.0
I307479,C141362,Male,65,Cosmetics,4,162.64,Cash,2022-10-27,Metropol AVM,650.56
I474975,C193810,Female,20,Clothing,2,600.16,Credit Card,2021-01-01,Metropol AVM,1200.32
I788858,C166105,Female,32,Clothing,2,600.16,Cash,2022-06-26,Metropol AVM,1200.32
I188136,C761070,Female,40,Toys,5,179.2,Cash,2022-01-05,Metropol AVM,896.0
I540331,C136698,Male,63,Technology,3,3150.0,Credit Card,2022-03-03,Metropol AVM,9450.0
I437310,C140037,Female,28,Clothing,5,1500.4,Cash,2022-03-25,Metropol AVM,7502.0
I370620,C651701,Female,45,Clothing,1,300.08,Cash,2022-07-11,Metropol AVM,300.08
I392945,C560967,Male,50,Clothing,5,1500.4,Cash,2021-11-05,Metropol AVM,7502.0
I298791,C221177,Female,29,Shoes,5,3000.85,Credit Card,2022-08-28,Metropol AVM,15004.25
I193754,C539868,Female,37,Clothing,2,600.16,Cash,2021-05-20,Metropol AVM,1200.32
I164928,C181684,Female,34,Clothing,3,900.24,Debit Card,2021-01-07,Metropol AVM,2700.7200000000003
I596591,C323083,Female,68,Cosmetics,3,121.98,Cash,2021-12-04,Metropol AVM,365.94
I228568,C225616,Female,44,Clothing,3,900.24,Debit Card,2022-12-05,Metropol AVM,2700.7200000000003
I798726,C213577,Female,29,Books,5,75.75,Cash,2022-06-02,Metropol AVM,378.75
I285854,C185899,Female,19,Souvenir,1,11.73,Debit Card,2021-11-25,Metropol AVM,11.73
I161948,C155893,Male,66,Shoes,5,3000.85,Cash,2021-12-06,Metropol AVM,15004.25
I295969,C258794,Female,59,Cosmetics,5,203.3,Cash,2021-05-24,Metropol AVM,1016.5
I106878,C424563,Male,51,Shoes,4,2400.68,Cash,2022-03-27,Metropol AVM,9602.72
I637393,C234096,Male,47,Shoes,2,1200.34,Cash,2023-02-20,Metropol AVM,2400.68
I161685,C907544,Female,69,Cosmetics,2,81.32,Debit Card,2021-12-03,Metropol AVM,162.64
I182320,C229896,Female,35,Souvenir,1,11.73,Debit Card,2021-11-08,Metropol AVM,11.73
I289317,C333246,Female,46,Clothing,3,900.24,Debit Card,2022-05-04,Metropol AVM,2700.7200000000003
I186374,C659706,Female,58,Clothing,2,600.16,Cash,2021-09-26,Metropol AVM,1200.32
I837465,C305435,Male,58,Clothing,3,900.24,Debit Card,2021-09-09,Metropol AVM,2700.7200000000003
I147475,C234027,Male,66,Shoes,2,1200.34,Cash,2022-04-25,Metropol AVM,2400.68
I210237,C427173,Male,18,Cosmetics,1,40.66,Credit Card,2022-08-17,Metropol AVM,40.66
I271798,C158836,Female,26,Shoes,3,1800.51,Cash,2021-08-11,Metropol AVM,5401.53
I208586,C247831,Male,45,Toys,1,35.84,Cash,2022-01-17,Metropol AVM,35.84
I228081,C332977,Male,68,Food & Beverage,1,5.23,Cash,2021-05-17,Metropol AVM,5.23
I244424,C269920,Female,33,Food & Beverage,2,10.46,Credit Card,2022-08-08,Metropol AVM,20.92
I638015,C150672,Female,41,Cosmetics,4,162.64,Cash,2021-10-24,Metropol AVM,650.56
I918423,C889562,Male,47,Food & Beverage,1,5.23,Cash,2021-12-13,Metropol AVM,5.23
I114285,C206579,Female,34,Clothing,3,900.24,Credit Card,2022-06-29,Metropol AVM,2700.7200000000003
I143907,C790143,Female,54,Shoes,5,3000.85,Debit Card,2023-02-16,Metropol AVM,15004.25
I196832,C367180,Female,63,Food & Beverage,4,20.92,Credit Card,2021-08-15,Metropol AVM,83.68
I871117,C126672,Female,34,Toys,1,35.84,Cash,2022-02-18,Metropol AVM,35.84
I264094,C270095,Female,21,Technology,1,1050.0,Cash,2022-05-27,Metropol AVM,1050.0
I470931,C192408,Female,23,Shoes,5,3000.85,Credit Card,2023-02-01,Metropol AVM,15004.25
I169432,C102764,Female,18,Books,5,75.75,Credit Card,2022-08-08,Metropol AVM,378.75
I218601,C921479,Male,65,Clothing,1,300.08,Cash,2021-11-01,Metropol AVM,300.08
I176085,C221532,Female,35,Cosmetics,5,203.3,Credit Card,2022-09-03,Metropol AVM,1016.5
I538393,C237404,Male,66,Clothing,1,300.08,Credit Card,2021-04-17,Metropol AVM,300.08
I759462,C769480,Male,55,Cosmetics,5,203.3,Credit Card,2021-09-12,Metropol AVM,1016.5
I469085,C262309,Male,35,Toys,3,107.52,Cash,2022-09-18,Metropol AVM,322.56
I114304,C880353,Male,36,Books,4,60.6,Cash,2021-08-11,Metropol AVM,242.4
I126240,C323582,Male,18,Clothing,1,300.08,Credit Card,2021-11-07,Metropol AVM,300.08
I213780,C480692,Female,30,Cosmetics,1,40.66,Cash,2022-05-12,Metropol AVM,40.66
I224566,C186943,Female,51,Clothing,3,900.24,Cash,2021-11-01,Metropol AVM,2700.7200000000003
I195490,C244619,Male,69,Food & Beverage,5,26.15,Debit Card,2022-06-27,Metropol AVM,130.75
I218282,C136816,Male,33,Clothing,3,900.24,Debit Card,2022-04-16,Metropol AVM,2700.7200000000003
I337623,C854572,Male,44,Food & Beverage,1,5.23,Credit Card,2021-09-28,Metropol AVM,5.23
I685463,C167822,Female,38,Technology,2,2100.0,Debit Card,2022-03-12,Metropol AVM,4200.0
I155079,C206475,Female,22,Toys,3,107.52,Credit Card,2021-08-20,Metropol AVM,322.56
I210199,C264422,Male,23,Cosmetics,1,40.66,Credit Card,2022-09-19,Metropol AVM,40.66
I328795,C533389,Male,24,Souvenir,2,23.46,Debit Card,2021-02-26,Metropol AVM,46.92
I664386,C760035,Male,53,Clothing,5,1500.4,Cash,2022-12-10,Metropol AVM,7502.0
I211509,C703488,Female,69,Books,2,30.3,Cash,2021-02-27,Metropol AVM,60.6
I330221,C272948,Female,21,Clothing,3,900.24,Cash,2022-08-28,Metropol AVM,2700.7200000000003
I182712,C723694,Male,67,Clothing,4,1200.32,Debit Card,2021-06-30,Metropol AVM,4801.28
I310131,C116019,Female,48,Clothing,2,600.16,Credit Card,2022-05-25,Metropol AVM,1200.32
I443435,C918994,Female,23,Toys,3,107.52,Cash,2022-12-18,Metropol AVM,322.56
I243000,C233665,Female,35,Clothing,2,600.16,Debit Card,2022-08-13,Metropol AVM,1200.32
I336024,C194880,Female,59,Shoes,2,1200.34,Credit Card,2021-06-20,Metropol AVM,2400.68
I248623,C812516,Male,44,Toys,3,107.52,Cash,2023-02-10,Metropol AVM,322.56
I231975,C208246,Male,50,Toys,5,179.2,Debit Card,2021-08-03,Metropol AVM,896.0
I996179,C111623,Female,49,Cosmetics,2,81.32,Cash,2022-11-06,Metropol AVM,162.64
I147669,C117449,Female,32,Food & Beverage,2,10.46,Cash,2021-07-24,Metropol AVM,20.92
I192194,C308433,Female,49,Food & Beverage,4,20.92,Debit Card,2022-01-22,Metropol AVM,83.68
I566083,C129613,Female,60,Cosmetics,2,81.32,Credit Card,2021-05-18,Metropol AVM,162.64
I694147,C185157,Male,50,Toys,4,143.36,Cash,2022-01-01,Metropol AVM,573.44
I145197,C609060,Male,68,Cosmetics,3,121.98,Cash,2022-10-17,Metropol AVM,365.94
I214034,C259171,Female,57,Cosmetics,2,81.32,Cash,2021-02-26,Metropol AVM,162.64
I255152,C212153,Female,31,Shoes,5,3000.85,Debit Card,2021-03-07,Metropol AVM,15004.25
I279388,C324239,Male,63,Toys,5,179.2,Cash,2021-04-03,Metropol AVM,896.0
I895116,C135965,Female,25,Clothing,3,900.24,Cash,2022-10-04,Metropol AVM,2700.7200000000003
I330343,C118046,Female,36,Technology,3,3150.0,Debit Card,2021-03-26,Metropol AVM,9450.0
I269424,C142436,Female,51,Clothing,2,600.16,Cash,2021-12-18,Metropol AVM,1200.32
I513205,C107453,Female,60,Clothing,1,300.08,Cash,2022-05-11,Metropol AVM,300.08
I199092,C246299,Female,28,Cosmetics,5,203.3,Debit Card,2022-01-10,Metropol AVM,1016.5
I231949,C317338,Female,66,Food & Beverage,2,10.46,Cash,2021-03-19,Metropol AVM,20.92
I112024,C178106,Female,26,Technology,2,2100.0,Debit Card,2022-11-06,Metropol AVM,4200.0
I779761,C247156,Female,59,Cosmetics,1,40.66,Cash,2022-02-21,Metropol AVM,40.66
I285935,C153089,Female,63,Clothing,4,1200.32,Credit Card,2023-02-24,Metropol AVM,4801.28
I375591,C942445,Female,50,Toys,5,179.2,Credit Card,2022-11-01,Metropol AVM,896.0
I111177,C254777,Male,62,Toys,4,143.36,Cash,2022-09-29,Metropol AVM,573.44
I115873,C698375,Female,34,Food & Beverage,4,20.92,Credit Card,2022-04-26,Metropol AVM,83.68
I454885,C188542,Male,34,Clothing,4,1200.32,Cash,2022-08-10,Metropol AVM,4801.28
I185025,C102708,Female,54,Toys,4,143.36,Credit Card,2022-02-18,Metropol AVM,573.44
I305202,C268603,Female,47,Clothing,2,600.16,Cash,2021-12-29,Metropol AVM,1200.32
I269483,C337791,Male,58,Clothing,1,300.08,Credit Card,2022-02-06,Metropol AVM,300.08
I829310,C226128,Female,24,Clothing,5,1500.4,Cash,2021-02-12,Metropol AVM,7502.0
I299982,C236499,Female,41,Clothing,2,600.16,Debit Card,2021-06-22,Metropol AVM,1200.32
I177636,C296522,Female,29,Clothing,4,1200.32,Cash,2022-06-01,Metropol AVM,4801.28
I477076,C568254,Male,61,Clothing,1,300.08,Debit Card,2022-09-12,Metropol AVM,300.08
I156240,C314674,Female,63,Souvenir,5,58.65,Cash,2022-04-19,Metropol AVM,293.25
I240329,C647519,Male,67,Books,2,30.3,Cash,2021-11-08,Metropol AVM,60.6
I293270,C261418,Male,30,Clothing,2,600.16,Credit Card,2022-02-15,Metropol AVM,1200.32
I440722,C211734,Female,29,Clothing,2,600.16,Cash,2022-01-11,Metropol AVM,1200.32
I144798,C165831,Female,39,Clothing,1,300.08,Cash,2023-02-15,Metropol AVM,300.08
I801988,C301207,Female,58,Toys,3,107.52,Cash,2023-01-30,Metropol AVM,322.56
I313009,C714192,Female,53,Clothing,2,600.16,Debit Card,2021-11-11,Metropol AVM,1200.32
I205370,C122316,Female,35,Clothing,5,1500.4,Debit Card,2021-03-10,Metropol AVM,7502.0
I116808,C224668,Female,64,Food & Beverage,4,20.92,Credit Card,2021-11-01,Metropol AVM,83.68
I738393,C111672,Female,40,Clothing,3,900.24,Credit Card,2021-12-21,Metropol AVM,2700.7200000000003
I147036,C339887,Female,67,Food & Beverage,3,15.69,Credit Card,2022-07-31,Metropol AVM,47.07
I118028,C138402,Female,29,Clothing,4,1200.32,Credit Card,2022-07-24,Metropol AVM,4801.28
I325312,C282225,Male,45,Food & Beverage,4,20.92,Cash,2022-03-03,Metropol AVM,83.68
I225094,C171692,Female,43,Cosmetics,4,162.64,Cash,2022-03-05,Metropol AVM,650.56
I261386,C410369,Female,65,Clothing,4,1200.32,Debit Card,2021-01-15,Metropol AVM,4801.28
I315706,C672941,Female,44,Souvenir,3,35.19,Credit Card,2022-08-04,Metropol AVM,105.57
I860760,C196732,Female,31,Clothing,5,1500.4,Cash,2022-11-10,Metropol AVM,7502.0
I908763,C262123,Female,43,Cosmetics,2,81.32,Cash,2021-07-07,Metropol AVM,162.64
I291462,C312593,Male,56,Shoes,3,1800.51,Cash,2022-04-17,Metropol AVM,5401.53
I436524,C685080,Male,58,Toys,1,35.84,Cash,2022-06-29,Metropol AVM,35.84
I243923,C997937,Female,41,Clothing,3,900.24,Cash,2021-05-07,Metropol AVM,2700.7200000000003
I572804,C151808,Female,61,Food & Beverage,4,20.92,Credit Card,2022-08-03,Metropol AVM,83.68
I896373,C120656,Female,59,Clothing,4,1200.32,Credit Card,2021-07-02,Metropol AVM,4801.28
I411135,C492618,Female,34,Clothing,3,900.24,Debit Card,2022-05-27,Metropol AVM,2700.7200000000003
I156982,C164928,Male,19,Technology,3,3150.0,Cash,2022-12-08,Metropol AVM,9450.0
I457908,C330762,Male,41,Books,2,30.3,Cash,2022-12-06,Metropol AVM,60.6
I243425,C308818,Female,42,Cosmetics,2,81.32,Credit Card,2022-03-09,Metropol AVM,162.64
I255965,C138370,Female,31,Clothing,1,300.08,Credit Card,2021-04-30,Metropol AVM,300.08
I977895,C923754,Male,48,Cosmetics,2,81.32,Cash,2022-01-29,Metropol AVM,162.64
I301707,C216218,Male,47,Souvenir,1,11.73,Debit Card,2021-05-12,Metropol AVM,11.73
I628852,C290075,Female,27,Clothing,3,900.24,Debit Card,2021-03-23,Metropol AVM,2700.7200000000003
I290883,C338335,Male,39,Toys,2,71.68,Debit Card,2022-06-13,Metropol AVM,143.36
I145954,C244359,Male,64,Cosmetics,1,40.66,Cash,2021-11-03,Metropol AVM,40.66
I313221,C339476,Male,42,Shoes,2,1200.34,Debit Card,2022-11-10,Metropol AVM,2400.68
I567808,C146485,Female,29,Clothing,2,600.16,Credit Card,2021-09-15,Metropol AVM,1200.32
I189568,C184355,Male,69,Clothing,5,1500.4,Credit Card,2021-10-25,Metropol AVM,7502.0
I545867,C192736,Male,66,Clothing,3,900.24,Credit Card,2021-04-03,Metropol AVM,2700.7200000000003
I284674,C702650,Female,50,Souvenir,4,46.92,Credit Card,2022-09-12,Metropol AVM,187.68
I281231,C870478,Female,23,Cosmetics,3,121.98,Debit Card,2022-07-24,Metropol AVM,365.94
I251429,C178269,Female,60,Clothing,4,1200.32,Cash,2021-09-21,Metropol AVM,4801.28
I300051,C151882,Female,64,Food & Beverage,4,20.92,Debit Card,2022-05-23,Metropol AVM,83.68
I118956,C425762,Female,47,Clothing,3,900.24,Credit Card,2022-06-22,Metropol AVM,2700.7200000000003
I266556,C113946,Female,66,Clothing,1,300.08,Credit Card,2021-09-29,Metropol AVM,300.08
I125272,C530912,Female,68,Clothing,5,1500.4,Cash,2021-12-16,Metropol AVM,7502.0
I161673,C450271,Male,43,Clothing,2,600.16,Credit Card,2021-03-27,Metropol AVM,1200.32
I184406,C348532,Female,40,Clothing,3,900.24,Debit Card,2021-04-04,Metropol AVM,2700.7200000000003
I347133,C557620,Female,43,Clothing,5,1500.4,Cash,2021-05-16,Metropol AVM,7502.0
I775146,C389389,Male,19,Food & Beverage,2,10.46,Cash,2021-07-22,Metropol AVM,20.92
I103702,C309052,Female,37,Cosmetics,5,203.3,Debit Card,2021-03-22,Metropol AVM,1016.5
I209696,C334008,Female,58,Technology,4,4200.0,Cash,2021-02-24,Metropol AVM,16800.0
I209446,C122130,Female,34,Souvenir,5,58.65,Cash,2022-03-19,Metropol AVM,293.25
I266366,C455361,Male,61,Clothing,4,1200.32,Cash,2021-11-08,Metropol AVM,4801.28
I296828,C173242,Male,58,Toys,1,35.84,Credit Card,2021-12-10,Metropol AVM,35.84
I203733,C960784,Male,42,Clothing,1,300.08,Credit Card,2023-02-16,Metropol AVM,300.08
I464870,C272669,Male,64,Cosmetics,5,203.3,Credit Card,2022-03-27,Metropol AVM,1016.5
I668623,C944792,Female,60,Food & Beverage,1,5.23,Cash,2022-12-07,Metropol AVM,5.23
I230739,C329991,Male,41,Clothing,3,900.24,Credit Card,2022-09-11,Metropol AVM,2700.7200000000003
I315665,C228286,Female,51,Shoes,4,2400.68,Credit Card,2023-02-12,Metropol AVM,9602.72
I513959,C146115,Male,51,Toys,1,35.84,Credit Card,2023-02-21,Metropol AVM,35.84
I445610,C114026,Female,48,Clothing,5,1500.4,Credit Card,2021-07-05,Metropol AVM,7502.0
I320649,C132196,Female,67,Shoes,1,600.17,Cash,2022-08-17,Metropol AVM,600.17
I134350,C194911,Male,41,Food & Beverage,2,10.46,Debit Card,2022-01-10,Metropol AVM,20.92
I361751,C193276,Female,54,Clothing,2,600.16,Cash,2022-12-23,Metropol AVM,1200.32
I281120,C529819,Female,55,Clothing,1,300.08,Cash,2022-06-30,Metropol AVM,300.08
I270108,C203750,Female,32,Shoes,2,1200.34,Debit Card,2021-06-01,Metropol AVM,2400.68
I334924,C303557,Male,27,Technology,4,4200.0,Credit Card,2022-06-27,Metropol AVM,16800.0
I131927,C147450,Female,37,Food & Beverage,2,10.46,Credit Card,2021-04-06,Metropol AVM,20.92
I337472,C171520,Female,60,Clothing,3,900.24,Cash,2023-02-03,Metropol AVM,2700.7200000000003
I237116,C173075,Female,48,Shoes,1,600.17,Cash,2021-08-05,Metropol AVM,600.17
I100116,C235320,Female,60,Cosmetics,3,121.98,Cash,2022-11-18,Metropol AVM,365.94
I309675,C334156,Female,26,Technology,4,4200.0,Credit Card,2021-03-24,Metropol AVM,16800.0
I319476,C121699,Female,65,Technology,4,4200.0,Cash,2021-05-17,Metropol AVM,16800.0
I830570,C283530,Male,36,Food & Beverage,5,26.15,Credit Card,2021-07-20,Metropol AVM,130.75
I304029,C168236,Female,38,Clothing,2,600.16,Credit Card,2023-01-26,Metropol AVM,1200.32
I213377,C973880,Female,39,Cosmetics,4,162.64,Credit Card,2021-01-09,Metropol AVM,650.56
I227650,C135045,Female,40,Clothing,3,900.24,Debit Card,2021-08-25,Metropol AVM,2700.7200000000003
I136261,C103976,Male,55,Books,5,75.75,Credit Card,2021-09-12,Metropol AVM,378.75
I243252,C287744,Female,20,Shoes,2,1200.34,Cash,2021-02-09,Metropol AVM,2400.68
I240737,C256155,Male,25,Cosmetics,4,162.64,Debit Card,2021-05-07,Metropol AVM,650.56
I447610,C125010,Male,65,Clothing,1,300.08,Credit Card,2022-05-09,Metropol AVM,300.08
I252395,C100844,Female,33,Shoes,2,1200.34,Credit Card,2022-02-26,Metropol AVM,2400.68
I158706,C502214,Male,49,Cosmetics,5,203.3,Credit Card,2022-05-04,Metropol AVM,1016.5
I135216,C235965,Female,21,Clothing,2,600.16,Credit Card,2021-08-16,Metropol AVM,1200.32
I522965,C295435,Male,69,Clothing,4,1200.32,Cash,2021-04-30,Metropol AVM,4801.28
I157224,C279419,Female,50,Food & Beverage,4,20.92,Credit Card,2022-07-06,Metropol AVM,83.68
I995964,C251544,Female,63,Shoes,2,1200.34,Credit Card,2022-03-15,Metropol AVM,2400.68
I575655,C300289,Female,56,Toys,1,35.84,Cash,2023-01-14,Metropol AVM,35.84
I254507,C706159,Male,68,Shoes,5,3000.85,Credit Card,2021-03-07,Metropol AVM,15004.25
I193555,C113782,Female,45,Food & Beverage,1,5.23,Cash,2021-05-15,Metropol AVM,5.23
I272117,C977577,Male,64,Clothing,2,600.16,Credit Card,2021-01-18,Metropol AVM,1200.32
I760676,C193537,Female,68,Souvenir,3,35.19,Credit Card,2021-06-05,Metropol AVM,105.57
I197228,C225142,Female,65,Clothing,1,300.08,Cash,2022-04-30,Metropol AVM,300.08
I531764,C318186,Female,22,Food & Beverage,5,26.15,Credit Card,2021-02-05,Metropol AVM,130.75
I357289,C295209,Male,27,Food & Beverage,2,10.46,Credit Card,2021-08-01,Metropol AVM,20.92
I279841,C402774,Male,34,Clothing,3,900.24,Debit Card,2023-02-07,Metropol AVM,2700.7200000000003
I281912,C315116,Male,36,Shoes,5,3000.85,Cash,2021-01-04,Metropol AVM,15004.25
I115770,C291658,Female,35,Clothing,5,1500.4,Cash,2021-11-22,Metropol AVM,7502.0
I808486,C104011,Female,48,Food & Beverage,4,20.92,Credit Card,2022-01-31,Metropol AVM,83.68
I879825,C266307,Male,61,Cosmetics,5,203.3,Cash,2021-01-02,Metropol AVM,1016.5
I136140,C336982,Male,65,Technology,5,5250.0,Debit Card,2021-01-08,Metropol AVM,26250.0
I304814,C164707,Female,54,Clothing,1,300.08,Cash,2022-09-16,Metropol AVM,300.08
I145365,C220826,Male,36,Clothing,1,300.08,Debit Card,2021-11-21,Metropol AVM,300.08
I279114,C211886,Male,27,Clothing,1,300.08,Debit Card,2022-06-30,Metropol AVM,300.08
I139292,C282178,Female,41,Toys,1,35.84,Debit Card,2022-09-18,Metropol AVM,35.84
I180172,C266077,Female,65,Clothing,4,1200.32,Cash,2022-09-19,Metropol AVM,4801.28
I935122,C189398,Female,22,Shoes,5,3000.85,Cash,2022-06-27,Metropol AVM,15004.25
I218793,C659855,Female,23,Cosmetics,4,162.64,Cash,2021-05-22,Metropol AVM,650.56
I335795,C665004,Female,63,Clothing,1,300.08,Cash,2021-11-20,Metropol AVM,300.08
I201179,C147663,Female,31,Clothing,4,1200.32,Debit Card,2022-10-26,Metropol AVM,4801.28
I282752,C407111,Female,42,Clothing,4,1200.32,Credit Card,2021-01-23,Metropol AVM,4801.28
I240575,C303321,Female,42,Clothing,5,1500.4,Credit Card,2022-08-07,Metropol AVM,7502.0
I919605,C996286,Male,40,Shoes,3,1800.51,Cash,2022-06-21,Metropol AVM,5401.53
I214556,C910723,Male,54,Clothing,2,600.16,Cash,2022-07-31,Metropol AVM,1200.32
I222492,C302800,Female,30,Cosmetics,5,203.3,Credit Card,2022-03-09,Metropol AVM,1016.5
I797448,C226462,Female,29,Toys,5,179.2,Credit Card,2023-01-18,Metropol AVM,896.0
I166090,C171856,Female,59,Books,3,45.45,Credit Card,2021-03-12,Metropol AVM,136.35000000000002
I428396,C585164,Male,52,Shoes,2,1200.34,Cash,2021-09-30,Metropol AVM,2400.68
I369026,C896361,Male,30,Food & Beverage,4,20.92,Cash,2022-11-25,Metropol AVM,83.68
I154822,C971732,Male,46,Cosmetics,1,40.66,Debit Card,2022-07-19,Metropol AVM,40.66
I252295,C730461,Female,60,Shoes,4,2400.68,Debit Card,2023-03-05,Metropol AVM,9602.72
I585149,C233826,Female,47,Shoes,3,1800.51,Debit Card,2022-08-29,Metropol AVM,5401.53
I118567,C709538,Female,33,Technology,1,1050.0,Cash,2022-07-18,Metropol AVM,1050.0
I359163,C202369,Female,23,Clothing,2,600.16,Debit Card,2022-12-27,Metropol AVM,1200.32
I292618,C233621,Female,57,Toys,4,143.36,Cash,2021-05-18,Metropol AVM,573.44
I251097,C157193,Female,22,Clothing,3,900.24,Debit Card,2021-03-13,Metropol AVM,2700.7200000000003
I298887,C248776,Male,25,Technology,5,5250.0,Credit Card,2022-04-23,Metropol AVM,26250.0
I173890,C832736,Female,29,Food & Beverage,5,26.15,Credit Card,2022-06-15,Metropol AVM,130.75
I441171,C113144,Male,23,Souvenir,3,35.19,Cash,2021-06-28,Metropol AVM,105.57
I193368,C153156,Male,59,Technology,3,3150.0,Cash,2022-10-11,Metropol AVM,9450.0
I416477,C318429,Male,29,Clothing,4,1200.32,Cash,2021-12-17,Metropol AVM,4801.28
I272380,C256683,Female,38,Technology,2,2100.0,Debit Card,2021-08-12,Metropol AVM,4200.0
I307937,C237615,Female,24,Shoes,4,2400.68,Credit Card,2021-01-18,Metropol AVM,9602.72
I203749,C427107,Female,35,Clothing,3,900.24,Debit Card,2023-01-06,Metropol AVM,2700.7200000000003
I332981,C268458,Female,67,Clothing,1,300.08,Cash,2021-12-21,Metropol AVM,300.08
I251879,C713690,Male,20,Books,5,75.75,Credit Card,2023-01-30,Metropol AVM,378.75
I239953,C255025,Female,38,Technology,2,2100.0,Credit Card,2021-08-25,Metropol AVM,4200.0
I107591,C335579,Female,66,Toys,3,107.52,Cash,2023-03-01,Metropol AVM,322.56
I737228,C258146,Female,40,Food & Beverage,3,15.69,Credit Card,2021-10-06,Metropol AVM,47.07
I261129,C847272,Male,58,Books,1,15.15,Credit Card,2022-06-30,Metropol AVM,15.15
I111420,C148576,Female,38,Clothing,4,1200.32,Cash,2021-08-27,Metropol AVM,4801.28
I304185,C288507,Female,54,Cosmetics,4,162.64,Cash,2021-01-21,Metropol AVM,650.56
I304355,C261548,Female,29,Clothing,2,600.16,Credit Card,2022-12-27,Metropol AVM,1200.32
I557767,C578059,Female,24,Cosmetics,1,40.66,Debit Card,2022-06-07,Metropol AVM,40.66
I213533,C172360,Male,33,Clothing,2,600.16,Cash,2022-09-12,Metropol AVM,1200.32
I755452,C593409,Male,62,Food & Beverage,1,5.23,Cash,2022-12-15,Metropol AVM,5.23
I761094,C136061,Female,66,Toys,1,35.84,Cash,2023-01-01,Metropol AVM,35.84
I317311,C116095,Male,64,Clothing,5,1500.4,Credit Card,2022-03-21,Metropol AVM,7502.0
I323156,C156146,Female,63,Food & Beverage,3,15.69,Cash,2023-01-13,Metropol AVM,47.07
I754145,C651389,Male,63,Clothing,5,1500.4,Cash,2021-09-16,Metropol AVM,7502.0
I141376,C281794,Male,36,Shoes,1,600.17,Credit Card,2023-02-15,Metropol AVM,600.17
I100354,C135028,Male,22,Technology,1,1050.0,Credit Card,2021-08-24,Metropol AVM,1050.0
I313800,C679870,Female,32,Clothing,4,1200.32,Credit Card,2021-08-01,Metropol AVM,4801.28
I285381,C217142,Female,47,Toys,2,71.68,Cash,2021-06-04,Metropol AVM,143.36
I226842,C761359,Female,43,Clothing,5,1500.4,Credit Card,2023-02-07,Metropol AVM,7502.0
I162449,C321513,Female,48,Clothing,3,900.24,Credit Card,2022-01-11,Metropol AVM,2700.7200000000003
I159892,C144066,Male,50,Food & Beverage,4,20.92,Cash,2022-04-08,Metropol AVM,83.68
I268291,C476128,Female,45,Cosmetics,3,121.98,Credit Card,2021-01-24,Metropol AVM,365.94
I315660,C338749,Female,19,Food & Beverage,5,26.15,Credit Card,2021-12-08,Metropol AVM,130.75
I322112,C559576,Female,22,Food & Beverage,3,15.69,Credit Card,2022-08-12,Metropol AVM,47.07
